id xo_count_rqtl
AFC_56_15_A06 7
AFC_56_15_A12 5
AFC_56_15_B02 5
AFC_56_15_B03 9
AFC_56_15_B04 4
AFC_56_15_B05 6
AFC_56_15_B06 3
AFC_56_15_B07 4
AFC_56_15_B08 5
AFC_56_15_B09 2
AFC_56_15_B12 5
AFC_56_15_C01 8
AFC_56_15_C02 4
AFC_56_15_C04 6
AFC_56_15_C05 5
AFC_56_15_C07 3
AFC_56_15_C08 5
AFC_56_15_C09 9
AFC_56_15_C10 5
AFC_56_15_C11 6
AFC_56_15_D01 6
AFC_56_15_D02 7
AFC_56_15_D03 2
AFC_56_15_D04 6
AFC_56_15_D05 11
AFC_56_15_D06 9
AFC_56_15_D07 6
AFC_56_15_D08 4
AFC_56_15_D09 5
AFC_56_15_D10 10
AFC_56_15_D11 5
AFC_56_15_D12 4
AFC_56_15_E01 4
AFC_56_15_E02 4
AFC_56_15_E03 8
AFC_56_15_E04 4
AFC_56_15_E05 10
AFC_56_15_E06 4
AFC_56_15_E07 4
AFC_56_15_E08 7
AFC_56_15_E09 5
AFC_56_15_E10 7
AFC_56_15_E11 4
AFC_56_15_E12 7
AFC_56_15_F01 8
AFC_56_15_F02 2
AFC_56_15_F03 3
AFC_56_15_F04 7
AFC_56_15_F05 6
AFC_56_15_F06 9
AFC_56_15_F07 5
AFC_56_15_F08 4
AFC_56_15_F09 5
AFC_56_15_F10 4
AFC_56_15_F11 7
AFC_56_15_F12 7
AFC_56_15_G01 7
AFC_56_15_G02 8
AFC_56_15_G03 4
AFC_56_15_G04 6
AFC_56_15_G05 4
AFC_56_15_G06 4
AFC_56_15_G07 4
AFC_56_15_G08 8
AFC_56_15_G09 6
AFC_56_15_G10 4
AFC_56_15_G11 6
AFC_56_15_G12 4
AFC_56_15_H01 7
AFC_56_15_H02 4
AFC_56_15_H03 2
AFC_56_15_H05 4
AFC_56_15_H06 4
AFC_56_15_H07 5
AFC_56_15_H08 6
AFC_56_15_H09 7
AFC_56_15_H10 7
AFC_56_15_H11 6
AFC_56_15_H12 8
AFC_56_16_A01 7
AFC_56_16_A02 4
AFC_56_16_A03 4
AFC_56_16_A04 8
AFC_56_16_A05 5
AFC_56_16_A06 4
AFC_56_16_A07 4
AFC_56_16_A08 5
AFC_56_16_A09 5
AFC_56_16_A10 7
AFC_56_16_A11 9
AFC_56_16_A12 6
AFC_56_16_B01 10
AFC_56_16_B02 6
AFC_56_16_B03 1
AFC_56_16_B04 8
AFC_56_16_B05 6
AFC_56_16_B06 3
AFC_56_16_B07 6
AFC_56_16_B08 1
AFC_56_16_B09 5
AFC_56_16_B10 6
AFC_56_16_B11 5
AFC_56_16_B12 8
AFC_56_16_C01 5
AFC_56_16_C02 6
AFC_56_16_C03 7
AFC_56_16_C04 6
AFC_56_16_C05 6
AFC_56_16_C06 5
AFC_56_16_C07 7
AFC_56_16_C08 4
AFC_56_16_C09 4
AFC_56_16_C10 8
AFC_56_16_C11 3
AFC_56_16_C12 5
AFC_56_16_D01 5
