id xo_count_rqtl
AFC_24_15_A01 3
AFC_24_15_A02 6
AFC_24_15_A03 7
AFC_24_15_A04 3
AFC_24_15_A05 4
AFC_24_15_A06 2
AFC_24_15_A08 3
AFC_24_15_A09 3
AFC_24_15_A10 7
AFC_24_15_A11 8
AFC_24_15_B01 5
AFC_24_15_B02 3
AFC_24_15_B04 5
AFC_24_15_B05 3
AFC_24_15_B06 3
AFC_24_15_B07 4
AFC_24_15_B08 4
AFC_24_15_B09 4
AFC_24_15_B10 7
AFC_24_15_C01 4
AFC_24_15_C02 8
AFC_24_15_C03 8
AFC_24_15_C04 5
AFC_24_15_C05 9
AFC_24_15_C06 9
AFC_24_15_C08 7
AFC_24_15_C09 5
AFC_24_15_C10 7
AFC_24_15_C11 8
AFC_24_15_D01 6
AFC_24_15_D02 5
AFC_24_15_D03 4
AFC_24_15_D04 4
AFC_24_15_D05 4
AFC_24_15_D06 7
AFC_24_15_D07 10
AFC_24_15_D08 4
AFC_24_15_D09 6
AFC_24_15_D10 5
AFC_24_15_D11 5
AFC_24_15_E01 9
AFC_24_15_E02 5
AFC_24_15_E03 9
AFC_24_15_E04 3
AFC_24_15_E05 3
AFC_24_15_E06 6
AFC_24_15_E07 5
AFC_24_15_E08 6
AFC_24_15_E09 12
AFC_24_15_E10 5
AFC_24_15_E11 6
AFC_24_15_F01 5
AFC_24_15_F03 6
AFC_24_15_F05 3
AFC_24_15_F06 5
AFC_24_15_F07 5
AFC_24_15_F08 8
AFC_24_15_F09 5
AFC_24_15_F10 5
AFC_24_15_F11 7
AFC_24_15_G01 7
AFC_24_15_G02 0
AFC_24_15_G04 8
AFC_24_15_G05 4
AFC_24_15_G07 5
AFC_24_15_G09 2
AFC_24_15_G10 2
AFC_24_16_A03 4
AFC_24_16_A04 4
AFC_24_16_A05 4
AFC_24_16_A06 3
AFC_24_16_A07 3
AFC_24_16_A08 4
AFC_24_16_A12 6
AFC_24_16_B01 3
AFC_24_16_B02 4
AFC_24_16_B03 5
AFC_24_16_B04 3
AFC_24_16_B05 6
AFC_24_16_B06 7
AFC_24_16_B07 7
AFC_24_16_B08 6
AFC_24_16_B09 8
AFC_24_16_B10 7
AFC_24_16_B12 5
AFC_24_16_C02 9
AFC_24_16_C03 7
AFC_24_16_C04 5
AFC_24_16_C05 3
AFC_24_16_C06 1
AFC_24_16_C07 5
AFC_24_16_C08 7
AFC_24_16_C09 12
AFC_24_16_C10 5
AFC_24_16_C12 3
AFC_24_16_D01 1
AFC_24_16_D03 3
AFC_24_16_D04 5
AFC_24_16_D05 5
