id xo_count_rqtl
MC_13_15_A01 5
MC_13_15_A08 3
MC_13_15_A11 3
MC_13_15_A12 7
MC_13_15_B01 3
MC_13_15_B02 5
MC_13_15_B03 4
MC_13_15_B06 4
MC_13_15_B07 5
MC_13_15_B08 3
MC_13_15_B09 4
MC_13_15_B10 5
MC_13_15_B11 4
MC_13_15_B12 4
MC_13_15_C01 4
MC_13_15_C02 3
MC_13_15_C03 5
MC_13_15_C04 6
MC_13_15_C05 6
MC_13_15_C06 6
MC_13_15_C07 4
MC_13_15_C08 3
MC_13_15_C09 8
MC_13_15_C10 6
MC_13_15_C11 5
MC_13_15_C12 6
MC_13_15_D01 7
MC_13_15_D02 4
MC_13_15_D03 9
MC_13_15_D04 1
MC_13_15_D05 7
MC_13_15_D06 2
MC_13_15_D07 4
MC_13_15_D08 5
MC_13_15_D09 7
MC_13_15_D10 1
MC_13_15_D11 4
MC_13_15_D12 4
MC_13_15_E04 2
MC_13_15_E05 3
MC_13_15_E06 7
MC_13_15_E07 6
MC_13_15_E10 7
MC_13_15_E11 4
MC_13_15_E12 5
MC_13_15_F01 4
MC_13_15_F02 7
MC_13_15_F03 2
MC_13_15_F04 3
MC_13_15_F05 7
MC_13_15_F06 5
MC_13_15_F07 2
MC_13_15_F08 4
MC_13_15_F09 3
MC_13_15_F10 2
MC_13_15_F11 4
MC_13_15_G02 1
MC_13_15_G03 5
MC_13_15_G04 3
MC_13_15_G05 1
MC_13_15_G06 4
MC_13_15_G07 4
MC_13_15_G08 2
MC_13_15_G09 4
MC_13_15_G10 4
MC_13_15_G11 3
MC_13_15_G12 3
MC_13_15_H01 6
MC_13_15_H02 7
MC_13_15_H03 4
MC_13_15_H04 4
MC_13_15_H05 6
MC_13_15_H06 4
MC_13_15_H07 3
MC_13_15_H08 7
MC_13_15_H09 4
MC_13_15_H10 6
MC_13_15_H11 5
MC_13_15_H12 5
MC_13_16_A01 3
MC_13_16_A11 3
MC_13_16_A12 3
MC_13_16_B04 3
MC_13_16_B06 1
MC_13_16_B07 2
MC_13_16_B08 3
MC_13_16_B09 6
MC_13_16_B11 5
MC_13_16_B12 5
MC_13_16_C05 5
MC_13_16_C06 6
MC_13_16_C07 5
MC_13_16_C08 6
MC_13_16_C10 5
MC_13_16_C11 3
MC_13_16_C12 8
MC_13_16_D02 4
MC_13_16_D04 3
MC_13_16_D05 4
MC_13_16_D06 4
MC_13_16_D07 2
MC_13_16_D08 2
MC_13_16_D09 4
MC_13_16_D10 3
MC_13_16_D11 4
MC_13_16_D12 5
MC_13_16_E01 8
MC_13_16_E03 7
MC_13_16_E04 3
MC_13_16_E05 4
MC_13_16_E06 4
MC_13_16_E07 1
MC_13_16_E08 3
MC_13_16_E09 4
MC_13_16_E10 4
MC_13_16_E11 2
MC_13_16_E12 4
MC_13_16_F02 5
MC_13_16_F03 11
MC_13_16_F04 5
MC_13_16_F05 5
MC_13_16_F06 4
MC_13_16_F07 3
MC_13_16_F08 5
MC_13_16_F09 2
MC_13_16_F10 5
MC_13_16_F11 4
MC_13_16_F12 9
MC_13_16_G01 2
MC_13_16_G02 6
MC_13_16_G04 5
MC_13_16_G05 4
MC_13_16_G07 3
MC_13_16_G08 4
MC_13_16_G09 5
MC_13_16_G10 2
MC_13_16_G12 6
MC_13_16_H03 7
MC_13_16_H04 2
MC_13_16_H05 5
MC_13_16_H06 4
MC_13_16_H07 7
MC_13_16_H08 4
MC_13_16_H09 6
MC_13_16_H10 4
MC_13_16_H11 2
MC_13_16_H12 4
MC_13_17_A01 8
MC_13_17_A02 3
MC_13_17_A03 7
MC_13_17_A04 6
MC_13_17_A05 3
MC_13_17_A06 5
MC_13_17_A07 3
MC_13_17_A08 2
MC_13_17_A09 5
MC_13_17_A10 6
MC_13_17_A11 6
MC_13_17_A12 4
MC_13_17_B01 5
MC_13_17_B02 7
MC_13_17_B03 5
MC_13_17_B04 4
MC_13_17_B05 1
MC_13_17_B06 4
MC_13_17_B07 6
MC_13_17_B08 2
MC_13_17_B09 3
MC_13_17_B10 4
MC_13_17_B11 4
MC_13_17_B12 4
MC_13_17_C01 5
MC_13_17_C02 9
MC_13_17_C03 4
MC_13_17_C04 1
MC_13_17_C05 5
MC_13_17_C06 5
MC_13_17_C07 5
MC_13_17_C08 0
MC_13_17_C09 3
MC_13_17_C10 3
MC_13_17_C11 5
MC_13_17_C12 4
MC_13_17_D01 4
MC_13_17_D02 6
MC_13_17_D03 8
MC_13_17_D04 5
