id xo_count_rqtl
AFC_30_15_B03 3
AFC_30_15_B04 6
AFC_30_15_B07 1
AFC_30_15_B08 4
AFC_30_15_B10 4
AFC_30_15_B11 6
AFC_30_15_C03 3
AFC_30_15_C04 5
AFC_30_15_C06 2
AFC_30_15_C07 2
AFC_30_15_C08 7
AFC_30_15_C09 5
AFC_30_15_C10 5
AFC_30_15_C11 6
AFC_30_15_C12 5
AFC_30_15_D01 6
AFC_30_15_D02 2
AFC_30_15_D03 4
AFC_30_15_D04 10
AFC_30_15_D05 4
AFC_30_15_D06 7
AFC_30_15_D07 5
AFC_30_15_D08 4
AFC_30_15_D09 5
AFC_30_15_D10 6
AFC_30_15_D11 3
AFC_30_15_E01 8
AFC_30_15_E02 4
AFC_30_15_E03 6
AFC_30_15_E04 5
AFC_30_15_E05 5
AFC_30_15_E07 6
AFC_30_15_E08 6
AFC_30_15_E09 5
AFC_30_15_E10 8
AFC_30_15_E11 3
AFC_30_15_E12 3
AFC_30_15_F01 12
AFC_30_15_F02 8
AFC_30_15_F04 3
AFC_30_15_F05 6
AFC_30_15_F06 4
AFC_30_15_F07 5
AFC_30_15_F08 7
AFC_30_15_F09 4
AFC_30_15_F10 7
AFC_30_15_F11 6
AFC_30_15_F12 3
AFC_30_15_G01 8
AFC_30_15_G02 8
AFC_30_15_G03 7
AFC_30_15_G04 7
AFC_30_15_G05 5
AFC_30_15_G07 2
AFC_30_15_G08 5
AFC_30_15_G09 5
AFC_30_15_G10 5
AFC_30_15_G11 7
AFC_30_15_G12 3
AFC_30_15_H05 5
AFC_30_15_H06 6
AFC_30_15_H07 5
AFC_30_15_H08 5
AFC_30_15_H09 4
AFC_30_15_H10 8
AFC_30_15_H11 6
AFC_30_15_H12 7
AFC_30_16_A01 7
AFC_30_16_A02 7
AFC_30_16_A03 3
AFC_30_16_A04 5
AFC_30_16_A05 6
AFC_30_16_B01 6
AFC_30_16_B04 10
AFC_30_16_B05 4
AFC_30_16_B06 5
AFC_30_16_B07 6
AFC_30_16_B09 3
AFC_30_16_B12 4
AFC_30_16_C01 6
AFC_30_16_C02 9
AFC_30_16_C03 9
AFC_30_16_C04 6
AFC_30_16_C05 4
AFC_30_16_C06 4
AFC_30_16_C07 2
AFC_30_16_C08 7
AFC_30_16_C10 4
AFC_30_16_C12 4
AFC_30_16_D01 4
AFC_30_16_D02 6
AFC_30_16_D03 3
AFC_30_16_D04 5
AFC_30_16_D05 3
AFC_30_16_D06 4
AFC_30_16_D07 4
AFC_30_16_D08 6
AFC_30_16_D09 5
AFC_30_16_D10 4
AFC_30_16_D11 7
AFC_30_16_D12 7
AFC_30_16_E01 6
AFC_30_16_E02 6
AFC_30_16_E03 8
AFC_30_16_E04 3
AFC_30_16_E06 6
AFC_30_16_E07 3
AFC_30_16_E08 9
AFC_30_16_E10 4
AFC_30_16_E11 7
AFC_30_16_E12 6
AFC_30_16_F02 6
AFC_30_16_F04 5
AFC_30_16_F05 4
AFC_30_16_F06 4
AFC_30_16_F07 5
AFC_30_16_F09 3
AFC_30_16_F10 5
AFC_30_16_F11 4
AFC_30_16_F12 4
AFC_30_16_G01 5
AFC_30_16_G02 10
AFC_30_16_G04 10
AFC_30_16_G05 3
AFC_30_16_G07 7
AFC_30_16_G08 4
AFC_30_16_G10 6
AFC_30_16_G11 6
AFC_30_16_G12 9
AFC_30_16_H01 9
AFC_30_16_H02 11
AFC_30_16_H03 5
AFC_30_16_H04 6
AFC_30_16_H05 5
AFC_30_16_H06 4
AFC_30_16_H07 4
AFC_30_16_H10 7
AFC_30_16_H11 3
AFC_30_17_A01 5
AFC_30_17_A05 2
AFC_30_17_A06 4
AFC_30_17_A11 3
AFC_30_17_A12 6
AFC_30_17_B01 6
AFC_30_17_B02 8
AFC_30_17_B03 4
AFC_30_17_B04 6
AFC_30_17_B05 6
AFC_30_17_B06 6
AFC_30_17_B07 4
AFC_30_17_B08 3
AFC_30_17_B09 5
AFC_30_17_B10 4
AFC_30_17_B11 6
AFC_30_17_B12 3
AFC_30_17_C01 5
AFC_30_17_C02 6
AFC_30_17_C03 6
AFC_30_17_C04 5
AFC_30_17_C06 8
AFC_30_17_C07 4
AFC_30_17_C08 2
AFC_30_17_C09 4
AFC_30_17_C10 8
AFC_30_17_C11 3
AFC_30_17_C12 4
AFC_30_17_D01 8
AFC_30_17_D02 4
AFC_30_17_D03 6
AFC_30_17_D04 6
AFC_30_17_D05 3
AFC_30_17_D06 2
AFC_30_17_D07 8
AFC_30_17_D08 2
AFC_30_17_D09 7
