Indiv CHROM pos1 pos2 sum_depth n_sites
S1 3 5291000 5291999 43710 944
S1 3 5292000 5292999 36763 996
S1 3 5293000 5293999 42869 999
S1 3 5294000 5294999 45877 1000
S1 3 5295000 5295999 39602 1000
S1 3 5296000 5296999 39749 1000
S1 3 5297000 5297999 39614 997
S1 3 5298000 5298999 39960 1000
S1 3 5299000 5299999 37972 1000
S1 3 5300000 5300999 41080 1000
S1 3 5301000 5301999 40463 1000
S1 3 5302000 5302999 40576 1000
S1 3 5303000 5303999 40965 1000
S1 3 5304000 5304999 39379 1000
S1 3 5305000 5305999 43780 1000
S1 3 5306000 5306999 39615 1000
S1 3 5307000 5307999 42235 1000
S1 3 5308000 5308999 45642 1000
S1 3 5309000 5309999 39127 1000
S1 3 5310000 5310999 40802 1000
S1 3 5311000 5311999 41133 1000
S1 3 5312000 5312999 41690 1000
S1 3 5313000 5313999 38693 1000
S1 3 5314000 5314999 41116 1000
S1 3 5315000 5315999 34808 1000
S1 3 5316000 5316999 45044 999
S1 3 5317000 5317999 43138 1000
S1 3 5318000 5318999 42534 1000
S1 3 5319000 5319999 41070 1000
S1 3 5320000 5320999 42538 1000
S1 3 5321000 5321999 41618 998
S1 3 5322000 5322999 41444 1000
S1 3 5323000 5323999 39112 1000
S1 3 5324000 5324999 39925 991
S1 3 5325000 5325999 37248 1000
S1 3 5326000 5326999 39782 1000
S1 3 5327000 5327999 39622 1000
S1 3 5328000 5328999 40079 1000
S1 3 5329000 5329999 39936 1000
S1 3 5330000 5330999 42455 1000
S1 3 5331000 5331999 41537 997
S1 3 5332000 5332999 43649 1000
S1 3 5333000 5333999 45766 1000
S1 3 5334000 5334999 39415 994
S1 3 5335000 5335999 39088 1000
S1 3 5336000 5336999 39766 993
S1 3 5337000 5337999 38384 1000
S1 3 5338000 5338999 41578 1000
S1 3 5339000 5339999 39442 1000
S1 3 5340000 5340999 40362 1000
S1 3 5341000 5341999 37207 1000
S1 3 5342000 5342999 44281 1000
S1 3 5343000 5343999 39010 1000
S1 3 5344000 5344999 41581 1000
S1 3 5345000 5345999 40697 1000
S1 3 5346000 5346999 38800 1000
S1 3 5347000 5347999 42537 1000
S1 3 5348000 5348999 42246 1000
S1 3 5349000 5349999 39214 1000
S1 3 5350000 5350999 38192 1000
S1 3 5351000 5351999 39857 1000
S1 3 5352000 5352999 45738 990
S1 3 5353000 5353999 37203 1000
S1 3 5354000 5354999 36656 1000
S1 3 5355000 5355999 38476 1000
S1 3 5356000 5356999 37714 1000
S1 3 5357000 5357999 38695 1000
S1 3 5358000 5358999 41529 1000
S1 3 5359000 5359999 38598 1000
S1 3 5360000 5360999 39791 1000
S1 3 5361000 5361999 40948 1000
S1 3 5362000 5362999 41713 1000
S1 3 5363000 5363999 41725 1000
