Indiv CHROM pos1 pos2 sum_depth n_sites
S1 2 18490000 18490999 4193 115
S1 2 18491000 18491999 38887 1000
S1 2 18492000 18492999 43260 1000
S1 2 18493000 18493999 43933 1000
S1 2 18494000 18494999 41795 1000
S1 2 18495000 18495999 45199 1000
S1 2 18496000 18496999 41700 1000
S1 2 18497000 18497999 39515 999
S1 2 18498000 18498999 40524 1000
S1 2 18499000 18499999 40156 1000
S1 2 18500000 18500999 39000 1000
S1 2 18501000 18501999 44791 1000
S1 2 18502000 18502999 41825 999
S1 2 18503000 18503999 47937 1000
S1 2 18504000 18504999 41160 1000
S1 2 18505000 18505999 37416 1000
S1 2 18506000 18506999 42384 1000
S1 2 18507000 18507999 38308 999
S1 2 18508000 18508999 44300 1000
S1 2 18509000 18509999 44084 1000
S1 2 18510000 18510999 36576 1000
S1 2 18511000 18511999 45214 999
S1 2 18512000 18512999 35353 1000
S1 2 18513000 18513999 62384 1000
S1 2 18514000 18514999 60156 994
S1 2 18515000 18515999 34370 1000
S1 2 18516000 18516999 40774 1000
S1 2 18517000 18517999 43109 1000
S1 2 18518000 18518999 39349 978
S1 2 18519000 18519999 25116 988
S1 2 18520000 18520999 0 1000
S1 2 18521000 18521999 0 1000
S1 2 18522000 18522999 0 1000
S1 2 18523000 18523999 0 1000
S1 2 18524000 18524999 18299 1000
S1 2 18525000 18525999 38583 998
S1 2 18526000 18526999 35732 1000
S1 2 18527000 18527999 37693 1000
S1 2 18528000 18528999 37764 1000
S1 2 18529000 18529999 47786 1000
S1 2 18530000 18530999 48006 1000
S1 2 18531000 18531999 39198 1000
S1 2 18532000 18532999 46687 1000
S1 2 18533000 18533999 45601 998
S1 2 18534000 18534999 42419 1000
S1 2 18535000 18535999 42008 1000
S1 2 18536000 18536999 42798 1000
S1 2 18537000 18537999 41042 1000
S1 2 18538000 18538999 44957 1000
S1 2 18539000 18539999 40393 997
S1 2 18540000 18540999 37758 995
S1 2 18541000 18541999 42098 1000
S1 2 18542000 18542999 41753 1000
S1 2 18543000 18543999 41561 1000
S1 2 18544000 18544999 44323 1000
S1 2 18545000 18545999 40803 1000
S1 2 18546000 18546999 39335 1000
S1 2 18547000 18547999 38708 1000
S1 2 18548000 18548999 43505 1000
S1 2 18549000 18549999 39586 1000
S1 2 18550000 18550999 37436 1000
S1 2 18551000 18551999 42715 1000
S1 2 18552000 18552999 38793 1000
S1 2 18553000 18553999 41679 1000
S1 2 18554000 18554999 41295 1000
S1 2 18555000 18555999 37619 1000
S1 2 18556000 18556999 42588 1000
S1 2 18557000 18557999 38056 1000
S1 2 18558000 18558999 38939 1000
S1 2 18559000 18559999 40904 1000
S1 2 18560000 18560999 39771 1000
S1 2 18561000 18561999 39206 1000
S1 2 18562000 18562999 39566 998
S1 2 18563000 18563999 42682 1000
S1 2 18564000 18564999 38607 1000
S1 2 18565000 18565999 42474 992
S1 2 18566000 18566999 39642 1000
S1 2 18567000 18567999 38436 1000
S1 2 18568000 18568999 41378 1000
S1 2 18569000 18569999 41006 1000
S1 2 18570000 18570999 38677 999
S1 2 18571000 18571999 46444 999
S1 2 18572000 18572999 42346 1000
S1 2 18573000 18573999 41776 1000
S1 2 18574000 18574999 36249 1000
S1 2 18575000 18575999 40297 1000
S1 2 18576000 18576999 44301 1000
S1 2 18577000 18577999 42203 1000
S1 2 18578000 18578999 40129 1000
S1 2 18579000 18579999 42289 1000
S1 2 18580000 18580999 43698 1000
S1 2 18581000 18581999 39717 1000
S1 2 18582000 18582999 39178 1000
S1 2 18583000 18583999 45195 1000
S1 2 18584000 18584999 39169 1000
S1 2 18585000 18585999 38310 1000
S1 2 18586000 18586999 39934 1000
S1 2 18587000 18587999 41050 999
S1 2 18588000 18588999 43895 1000
S1 2 18589000 18589999 34651 1000
S1 2 18590000 18590999 38747 1000
S1 2 18591000 18591999 42516 997
S1 2 18592000 18592999 40205 1000
S1 2 18593000 18593999 40011 1000
S1 2 18594000 18594999 42699 1000
S1 2 18595000 18595999 36146 997
S1 2 18596000 18596999 40204 993
S1 2 18597000 18597999 43807 1000
S1 2 18598000 18598999 42896 1000
S1 2 18599000 18599999 43589 999
S1 2 18600000 18600999 39513 1000
S1 2 18601000 18601999 40623 1000
S1 2 18602000 18602999 43483 1000
S1 2 18603000 18603999 43184 1000
S1 2 18604000 18604999 38511 1000
S1 2 18605000 18605999 40982 996
S1 2 18606000 18606999 40448 999
S1 2 18607000 18607999 41328 1000
S1 2 18608000 18608999 41355 1000
S1 2 18609000 18609999 38637 1000
S1 2 18610000 18610999 44489 1000
S1 2 18611000 18611999 43810 1000
S1 2 18612000 18612999 41377 1000
S1 2 18613000 18613999 45265 1000
S1 2 18614000 18614999 39927 1000
S1 2 18615000 18615999 8807 1000
S1 2 18616000 18616999 0 1000
S1 2 18617000 18617999 22730 993
S1 2 18618000 18618999 44008 1000
S1 2 18619000 18619999 42380 1000
S1 2 18620000 18620999 41218 1000
S1 2 18621000 18621999 45058 1000
S1 2 18622000 18622999 43523 1000
S1 2 18623000 18623999 40754 1000
S1 2 18624000 18624999 41689 1000
S1 2 18625000 18625999 37262 996
S1 2 18626000 18626999 36904 1000
S1 2 18627000 18627999 37323 1000
S1 2 18628000 18628999 40643 999
S1 2 18629000 18629999 41471 1000
S1 2 18630000 18630999 42946 1000
S1 2 18631000 18631999 41770 1000
S1 2 18632000 18632999 42992 1000
S1 2 18633000 18633999 41486 1000
S1 2 18634000 18634999 42073 1000
S1 2 18635000 18635999 42476 1000
S1 2 18636000 18636999 42741 1000
S1 2 18637000 18637999 43173 1000
S1 2 18638000 18638999 43921 1000
S1 2 18639000 18639999 44032 1000
S1 2 18640000 18640999 41930 1000
S1 2 18641000 18641999 40526 998
S1 2 18642000 18642999 43106 1000
S1 2 18643000 18643999 39857 1000
S1 2 18644000 18644999 38293 1000
S1 2 18645000 18645999 43219 1000
S1 2 18646000 18646999 41324 1000
S1 2 18647000 18647999 41744 1000
S1 2 18648000 18648999 46342 999
S1 2 18649000 18649999 41301 994
S1 2 18650000 18650999 41087 1000
S1 2 18651000 18651999 41052 999
S1 2 18652000 18652999 47300 1000
S1 2 18653000 18653999 42765 1000
S1 2 18654000 18654999 43649 1000
S1 2 18655000 18655999 40064 997
S1 2 18656000 18656999 51558 1000
S1 2 18657000 18657999 39105 1000
S1 2 18658000 18658999 40780 1000
S1 2 18659000 18659999 41785 1000
S1 2 18660000 18660999 40580 1000
S1 2 18661000 18661999 43306 1000
S1 2 18662000 18662999 39331 1000
S1 2 18663000 18663999 39662 1000
S1 2 18664000 18664999 39073 1000
S1 2 18665000 18665999 35666 999
S1 2 18666000 18666999 40680 1000
S1 2 18667000 18667999 41636 1000
S1 2 18668000 18668999 37716 1000
S1 2 18669000 18669999 42066 1000
S1 2 18670000 18670999 40703 1000
S1 2 18671000 18671999 37154 1000
S1 2 18672000 18672999 43299 1000
S1 2 18673000 18673999 37729 1000
S1 2 18674000 18674999 42740 1000
S1 2 18675000 18675999 41123 1000
S1 2 18676000 18676999 39516 1000
S1 2 18677000 18677999 40877 1000
S1 2 18678000 18678999 38167 1000
S1 2 18679000 18679999 40678 1000
S1 2 18680000 18680999 42078 1000
S1 2 18681000 18681999 41701 1000
S1 2 18682000 18682999 44719 998
S1 2 18683000 18683999 36290 1000
S1 2 18684000 18684999 42508 1000
S1 2 18685000 18685999 40532 1000
S1 2 18686000 18686999 38419 1000
S1 2 18687000 18687999 37757 1000
S1 2 18688000 18688999 39350 1000
S1 2 18689000 18689999 41460 1000
S1 2 18690000 18690999 38149 1000
S1 2 18691000 18691999 41090 997
S1 2 18692000 18692999 42829 999
S1 2 18693000 18693999 38675 1000
S1 2 18694000 18694999 37743 1000
S1 2 18695000 18695999 41859 1000
S1 2 18696000 18696999 44269 1000
S1 2 18697000 18697999 39666 1000
S1 2 18698000 18698999 44755 1000
S1 2 18699000 18699999 29196 1000
S1 2 18700000 18700999 37810 1000
S1 2 18701000 18701999 37804 1000
S1 2 18702000 18702999 43523 1000
S1 2 18703000 18703999 42236 1000
S1 2 18704000 18704999 44894 1000
