Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XR_group6 10912000 10912999 7233 163
S1 XR_group6 10913000 10913999 42261 1000
S1 XR_group6 10914000 10914999 35788 1000
S1 XR_group6 10915000 10915999 42004 998
S1 XR_group6 10916000 10916999 44767 1000
S1 XR_group6 10917000 10917999 43398 998
S1 XR_group6 10918000 10918999 45416 1000
S1 XR_group6 10919000 10919999 42381 1000
S1 XR_group6 10920000 10920999 42062 1000
S1 XR_group6 10921000 10921999 34604 999
S1 XR_group6 10922000 10922999 45925 1000
S1 XR_group6 10923000 10923999 39346 1000
S1 XR_group6 10924000 10924999 40034 1000
S1 XR_group6 10925000 10925999 47527 1000
S1 XR_group6 10926000 10926999 41767 1000
S1 XR_group6 10927000 10927999 42397 996
S1 XR_group6 10928000 10928999 47929 998
S1 XR_group6 10929000 10929999 46235 1000
S1 XR_group6 10930000 10930999 44333 1000
S1 XR_group6 10931000 10931999 44961 999
S1 XR_group6 10932000 10932999 47683 1000
S1 XR_group6 10933000 10933999 40882 1000
S1 XR_group6 10934000 10934999 45784 1000
S1 XR_group6 10935000 10935999 43430 999
S1 XR_group6 10936000 10936999 42484 1000
S1 XR_group6 10937000 10937999 38133 1000
S1 XR_group6 10938000 10938999 44045 998
S1 XR_group6 10939000 10939999 48266 999
S1 XR_group6 10940000 10940999 47347 995
S1 XR_group6 10941000 10941999 38315 996
S1 XR_group6 10942000 10942999 39031 1000
S1 XR_group6 10943000 10943999 38899 1000
S1 XR_group6 10944000 10944999 42687 1000
S1 XR_group6 10945000 10945999 40604 1000
S1 XR_group6 10946000 10946999 43536 1000
S1 XR_group6 10947000 10947999 43254 999
S1 XR_group6 10948000 10948999 43015 1000
S1 XR_group6 10949000 10949999 41219 1000
S1 XR_group6 10950000 10950999 54544 998
S1 XR_group6 10951000 10951999 52351 1000
S1 XR_group6 10952000 10952999 47300 1000
S1 XR_group6 10953000 10953999 41432 1000
S1 XR_group6 10954000 10954999 41548 1000
S1 XR_group6 10955000 10955999 45970 1000
S1 XR_group6 10956000 10956999 39208 1000
S1 XR_group6 10957000 10957999 36987 1000
S1 XR_group6 10958000 10958999 43961 1000
S1 XR_group6 10959000 10959999 41116 998
S1 XR_group6 10960000 10960999 40544 1000
S1 XR_group6 10961000 10961999 40007 1000
S1 XR_group6 10962000 10962999 41484 1000
S1 XR_group6 10963000 10963999 33302 1000
S1 XR_group6 10964000 10964999 40549 1000
S1 XR_group6 10965000 10965999 44310 1000
S1 XR_group6 10966000 10966999 45267 999
S1 XR_group6 10967000 10967999 37500 1000
S1 XR_group6 10968000 10968999 40580 1000
S1 XR_group6 10969000 10969999 42158 1000
S1 XR_group6 10970000 10970999 38909 1000
S1 XR_group6 10971000 10971999 41621 1000
S1 XR_group6 10972000 10972999 41683 999
S1 XR_group6 10973000 10973999 46615 1000
S1 XR_group6 10974000 10974999 47271 1000
S1 XR_group6 10975000 10975999 40346 1000
S1 XR_group6 10976000 10976999 36059 995
S1 XR_group6 10977000 10977999 36741 999
S1 XR_group6 10978000 10978999 45564 1000
S1 XR_group6 10979000 10979999 40690 1000
S1 XR_group6 10980000 10980999 39529 1000
S1 XR_group6 10981000 10981999 39677 1000
S1 XR_group6 10982000 10982999 40640 1000
S1 XR_group6 10983000 10983999 41249 1000
S1 XR_group6 10984000 10984999 31337 1000
S1 XR_group6 10985000 10985999 45369 994
S1 XR_group6 10986000 10986999 38895 999
S1 XR_group6 10987000 10987999 39456 999
S1 XR_group6 10988000 10988999 40644 1000
S1 XR_group6 10989000 10989999 39768 1000
S1 XR_group6 10990000 10990999 48100 1000
S1 XR_group6 10991000 10991999 40071 1000
S1 XR_group6 10992000 10992999 36554 999
S1 XR_group6 10993000 10993999 40711 1000
S1 XR_group6 10994000 10994999 39664 999
S1 XR_group6 10995000 10995999 42088 1000
S1 XR_group6 10996000 10996999 42908 1000
S1 XR_group6 10997000 10997999 40835 1000
S1 XR_group6 10998000 10998999 40981 1000
S1 XR_group6 10999000 10999999 41527 1000
S1 XR_group6 1.1e+07 11000999 43241 1000
S1 XR_group6 11001000 11001999 41174 1000
S1 XR_group6 11002000 11002999 40127 1000
S1 XR_group6 11003000 11003999 41894 1000
S1 XR_group6 11004000 11004999 38735 990
S1 XR_group6 11005000 11005999 37686 1000
S1 XR_group6 11006000 11006999 42390 1000
S1 XR_group6 11007000 11007999 46231 1000
S1 XR_group6 11008000 11008999 42899 1000
S1 XR_group6 11009000 11009999 41156 1000
S1 XR_group6 11010000 11010999 39815 1000
S1 XR_group6 11011000 11011999 41278 1000
S1 XR_group6 11012000 11012999 45870 1000
S1 XR_group6 11013000 11013999 43130 1000
S1 XR_group6 11014000 11014999 42002 999
S1 XR_group6 11015000 11015999 38980 1000
S1 XR_group6 11016000 11016999 40909 1000
S1 XR_group6 11017000 11017999 41638 999
S1 XR_group6 11018000 11018999 40802 1000
S1 XR_group6 11019000 11019999 39990 1000
S1 XR_group6 11020000 11020999 43695 1000
S1 XR_group6 11021000 11021999 40338 995
S1 XR_group6 11022000 11022999 28802 995
S1 XR_group6 11023000 11023999 0 1000
S1 XR_group6 11024000 11024999 0 999
S1 XR_group6 11025000 11025999 0 981
S1 XR_group6 11026000 11026999 0 999
S1 XR_group6 11027000 11027999 3800 986
S1 XR_group6 11028000 11028999 0 1000
S1 XR_group6 11029000 11029999 2648 998
S1 XR_group6 11030000 11030999 3592 999
S1 XR_group6 11031000 11031999 5006 956
S1 XR_group6 11032000 11032999 17317 993
S1 XR_group6 11033000 11033999 40388 988
S1 XR_group6 11034000 11034999 13308 996
S1 XR_group6 11035000 11035999 5384 994
S1 XR_group6 11036000 11036999 32938 993
S1 XR_group6 11037000 11037999 67023 998
S1 XR_group6 11038000 11038999 33506 998
S1 XR_group6 11039000 11039999 35033 1000
S1 XR_group6 11040000 11040999 40903 1000
S1 XR_group6 11041000 11041999 41248 1000
S1 XR_group6 11042000 11042999 36478 999
S1 XR_group6 11043000 11043999 39351 1000
S1 XR_group6 11044000 11044999 40940 998
S1 XR_group6 11045000 11045999 41736 999
S1 XR_group6 11046000 11046999 42727 1000
S1 XR_group6 11047000 11047999 38815 999
S1 XR_group6 11048000 11048999 43364 999
S1 XR_group6 11049000 11049999 41299 1000
S1 XR_group6 11050000 11050999 40229 998
S1 XR_group6 11051000 11051999 42960 1000
S1 XR_group6 11052000 11052999 37170 999
S1 XR_group6 11053000 11053999 36512 998
S1 XR_group6 11054000 11054999 40845 1000
S1 XR_group6 11055000 11055999 36534 1000
S1 XR_group6 11056000 11056999 36676 1000
S1 XR_group6 11057000 11057999 47865 1000
S1 XR_group6 11058000 11058999 43662 1000
S1 XR_group6 11059000 11059999 38509 1000
S1 XR_group6 11060000 11060999 34820 997
S1 XR_group6 11061000 11061999 43487 999
S1 XR_group6 11062000 11062999 37864 1000
S1 XR_group6 11063000 11063999 45898 1000
S1 XR_group6 11064000 11064999 43840 1000
S1 XR_group6 11065000 11065999 37654 1000
S1 XR_group6 11066000 11066999 42002 1000
S1 XR_group6 11067000 11067999 34845 1000
S1 XR_group6 11068000 11068999 34785 995
S1 XR_group6 11069000 11069999 42272 1000
S1 XR_group6 11070000 11070999 43877 1000
S1 XR_group6 11071000 11071999 45671 1000
S1 XR_group6 11072000 11072999 46991 1000
S1 XR_group6 11073000 11073999 36872 998
S1 XR_group6 11074000 11074999 40160 999
S1 XR_group6 11075000 11075999 38322 1000
S1 XR_group6 11076000 11076999 43544 1000
S1 XR_group6 11077000 11077999 39268 1000
S1 XR_group6 11078000 11078999 39055 1000
S1 XR_group6 11079000 11079999 41807 1000
