Indiv CHROM pos1 pos2 sum_depth n_sites
S1 2 14646000 14646999 35316 887
S1 2 14647000 14647999 36898 1000
S1 2 14648000 14648999 39133 1000
S1 2 14649000 14649999 40096 1000
S1 2 14650000 14650999 43832 1000
S1 2 14651000 14651999 44867 1000
S1 2 14652000 14652999 42597 1000
S1 2 14653000 14653999 38887 1000
S1 2 14654000 14654999 41026 1000
S1 2 14655000 14655999 38562 999
S1 2 14656000 14656999 45380 1000
S1 2 14657000 14657999 44925 1000
S1 2 14658000 14658999 40791 1000
S1 2 14659000 14659999 42735 1000
S1 2 14660000 14660999 31270 1000
S1 2 14661000 14661999 40366 999
S1 2 14662000 14662999 39521 998
S1 2 14663000 14663999 36233 1000
S1 2 14664000 14664999 42292 970
S1 2 14665000 14665999 47954 1000
S1 2 14666000 14666999 41156 997
S1 2 14667000 14667999 43872 1000
S1 2 14668000 14668999 41316 1000
S1 2 14669000 14669999 42397 1000
S1 2 14670000 14670999 46807 1000
S1 2 14671000 14671999 41005 1000
S1 2 14672000 14672999 38455 1000
S1 2 14673000 14673999 43741 1000
S1 2 14674000 14674999 44270 1000
S1 2 14675000 14675999 39758 1000
S1 2 14676000 14676999 40684 997
S1 2 14677000 14677999 41080 1000
S1 2 14678000 14678999 40623 1000
S1 2 14679000 14679999 39130 999
S1 2 14680000 14680999 43217 1000
S1 2 14681000 14681999 43852 1000
S1 2 14682000 14682999 48705 999
S1 2 14683000 14683999 45157 1000
S1 2 14684000 14684999 39403 998
S1 2 14685000 14685999 40610 998
S1 2 14686000 14686999 34773 1000
S1 2 14687000 14687999 39693 1000
S1 2 14688000 14688999 45825 1000
S1 2 14689000 14689999 46364 1000
S1 2 14690000 14690999 42504 996
S1 2 14691000 14691999 41417 997
S1 2 14692000 14692999 44736 995
S1 2 14693000 14693999 38531 1000
S1 2 14694000 14694999 43499 1000
S1 2 14695000 14695999 43124 1000
S1 2 14696000 14696999 39086 1000
S1 2 14697000 14697999 42100 1000
S1 2 14698000 14698999 43457 1000
S1 2 14699000 14699999 38588 1000
S1 2 14700000 14700999 38373 1000
S1 2 14701000 14701999 44444 1000
S1 2 14702000 14702999 32657 1000
S1 2 14703000 14703999 31568 965
S1 2 14704000 14704999 40832 1000
S1 2 14705000 14705999 41827 1000
S1 2 14706000 14706999 40523 1000
S1 2 14707000 14707999 44189 1000
S1 2 14708000 14708999 42361 1000
S1 2 14709000 14709999 37144 1000
S1 2 14710000 14710999 49618 1000
S1 2 14711000 14711999 40926 1000
S1 2 14712000 14712999 43127 1000
S1 2 14713000 14713999 40473 1000
S1 2 14714000 14714999 40512 1000
S1 2 14715000 14715999 40260 1000
S1 2 14716000 14716999 40604 1000
S1 2 14717000 14717999 43907 1000
S1 2 14718000 14718999 42033 1000
S1 2 14719000 14719999 41476 1000
S1 2 14720000 14720999 43283 1000
S1 2 14721000 14721999 42850 1000
S1 2 14722000 14722999 37516 1000
S1 2 14723000 14723999 45261 1000
S1 2 14724000 14724999 44297 1000
S1 2 14725000 14725999 41645 1000
S1 2 14726000 14726999 39727 999
S1 2 14727000 14727999 43407 1000
S1 2 14728000 14728999 35289 999
S1 2 14729000 14729999 43844 1000
S1 2 14730000 14730999 38530 1000
S1 2 14731000 14731999 37112 1000
S1 2 14732000 14732999 35377 998
S1 2 14733000 14733999 42057 1000
S1 2 14734000 14734999 39750 1000
S1 2 14735000 14735999 38974 1000
S1 2 14736000 14736999 41024 996
S1 2 14737000 14737999 39301 999
S1 2 14738000 14738999 40342 999
S1 2 14739000 14739999 37493 999
S1 2 14740000 14740999 38550 998
S1 2 14741000 14741999 39074 1000
S1 2 14742000 14742999 37436 999
S1 2 14743000 14743999 39487 997
S1 2 14744000 14744999 41063 1000
S1 2 14745000 14745999 35302 1000
S1 2 14746000 14746999 44127 1000
S1 2 14747000 14747999 44712 1000
S1 2 14748000 14748999 38443 1000
S1 2 14749000 14749999 38710 1000
S1 2 14750000 14750999 42281 1000
S1 2 14751000 14751999 43591 1000
S1 2 14752000 14752999 43584 1000
S1 2 14753000 14753999 40975 1000
S1 2 14754000 14754999 43022 998
S1 2 14755000 14755999 43021 1000
S1 2 14756000 14756999 37510 997
S1 2 14757000 14757999 42387 1000
S1 2 14758000 14758999 36383 998
S1 2 14759000 14759999 45861 999
S1 2 14760000 14760999 38042 1000
S1 2 14761000 14761999 43310 1000
S1 2 14762000 14762999 39135 1000
S1 2 14763000 14763999 37818 1000
S1 2 14764000 14764999 36590 997
S1 2 14765000 14765999 39171 1000
S1 2 14766000 14766999 43791 1000
S1 2 14767000 14767999 45310 999
S1 2 14768000 14768999 43642 998
S1 2 14769000 14769999 42020 998
S1 2 14770000 14770999 35907 1000
S1 2 14771000 14771999 43179 1000
S1 2 14772000 14772999 41701 1000
S1 2 14773000 14773999 41220 1000
S1 2 14774000 14774999 41993 1000
S1 2 14775000 14775999 39993 1000
S1 2 14776000 14776999 41956 999
S1 2 14777000 14777999 44555 1000
S1 2 14778000 14778999 44655 1000
S1 2 14779000 14779999 41295 999
S1 2 14780000 14780999 38049 1000
S1 2 14781000 14781999 39592 1000
S1 2 14782000 14782999 44900 1000
S1 2 14783000 14783999 42039 1000
S1 2 14784000 14784999 41021 1000
S1 2 14785000 14785999 39322 1000
S1 2 14786000 14786999 45813 1000
S1 2 14787000 14787999 40153 1000
S1 2 14788000 14788999 44162 1000
S1 2 14789000 14789999 41901 1000
S1 2 14790000 14790999 40303 942
S1 2 14791000 14791999 34277 999
S1 2 14792000 14792999 2095 1000
S1 2 14793000 14793999 41858 1000
S1 2 14794000 14794999 43175 1000
