Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XL_group1a 6745000 6745999 30763 746
S1 XL_group1a 6746000 6746999 41288 1000
S1 XL_group1a 6747000 6747999 39442 1000
S1 XL_group1a 6748000 6748999 41985 1000
S1 XL_group1a 6749000 6749999 39139 1000
S1 XL_group1a 6750000 6750999 38588 1000
S1 XL_group1a 6751000 6751999 39784 1000
S1 XL_group1a 6752000 6752999 40142 1000
S1 XL_group1a 6753000 6753999 41057 1000
S1 XL_group1a 6754000 6754999 41620 1000
S1 XL_group1a 6755000 6755999 38240 999
S1 XL_group1a 6756000 6756999 37238 1000
S1 XL_group1a 6757000 6757999 42646 1000
S1 XL_group1a 6758000 6758999 43035 999
S1 XL_group1a 6759000 6759999 43337 1000
S1 XL_group1a 6760000 6760999 45404 1000
S1 XL_group1a 6761000 6761999 37024 999
S1 XL_group1a 6762000 6762999 41452 1000
S1 XL_group1a 6763000 6763999 40153 1000
S1 XL_group1a 6764000 6764999 39521 1000
S1 XL_group1a 6765000 6765999 34059 998
S1 XL_group1a 6766000 6766999 43703 1000
S1 XL_group1a 6767000 6767999 40409 997
S1 XL_group1a 6768000 6768999 44926 1000
S1 XL_group1a 6769000 6769999 44879 1000
S1 XL_group1a 6770000 6770999 44928 1000
S1 XL_group1a 6771000 6771999 39412 1000
S1 XL_group1a 6772000 6772999 40180 1000
S1 XL_group1a 6773000 6773999 44202 1000
S1 XL_group1a 6774000 6774999 41367 1000
S1 XL_group1a 6775000 6775999 40373 997
S1 XL_group1a 6776000 6776999 47155 998
S1 XL_group1a 6777000 6777999 42243 1000
S1 XL_group1a 6778000 6778999 37890 1000
S1 XL_group1a 6779000 6779999 38441 1000
S1 XL_group1a 6780000 6780999 37974 999
S1 XL_group1a 6781000 6781999 39859 1000
S1 XL_group1a 6782000 6782999 40701 1000
S1 XL_group1a 6783000 6783999 40947 1000
S1 XL_group1a 6784000 6784999 48731 1000
S1 XL_group1a 6785000 6785999 43895 1000
S1 XL_group1a 6786000 6786999 43011 1000
S1 XL_group1a 6787000 6787999 42999 1000
S1 XL_group1a 6788000 6788999 38602 1000
S1 XL_group1a 6789000 6789999 45389 1000
S1 XL_group1a 6790000 6790999 41365 1000
S1 XL_group1a 6791000 6791999 44258 999
S1 XL_group1a 6792000 6792999 41173 1000
S1 XL_group1a 6793000 6793999 47852 1000
S1 XL_group1a 6794000 6794999 38169 997
S1 XL_group1a 6795000 6795999 36442 997
S1 XL_group1a 6796000 6796999 43169 1000
S1 XL_group1a 6797000 6797999 37484 998
S1 XL_group1a 6798000 6798999 41609 1000
S1 XL_group1a 6799000 6799999 36083 1000
S1 XL_group1a 6800000 6800999 41681 1000
S1 XL_group1a 6801000 6801999 40791 1000
S1 XL_group1a 6802000 6802999 40699 1000
S1 XL_group1a 6803000 6803999 44591 1000
S1 XL_group1a 6804000 6804999 45000 1000
S1 XL_group1a 6805000 6805999 40922 999
S1 XL_group1a 6806000 6806999 39063 1000
S1 XL_group1a 6807000 6807999 39516 996
S1 XL_group1a 6808000 6808999 39296 999
