Indiv CHROM pos1 pos2 sum_depth n_sites
S1 2 13329000 13329999 38503 789
S1 2 13330000 13330999 43361 1000
S1 2 13331000 13331999 46527 1000
S1 2 13332000 13332999 36241 1000
S1 2 13333000 13333999 39268 1000
S1 2 13334000 13334999 37153 1000
S1 2 13335000 13335999 41442 1000
S1 2 13336000 13336999 34016 1000
S1 2 13337000 13337999 41506 1000
S1 2 13338000 13338999 41081 1000
S1 2 13339000 13339999 42324 1000
S1 2 13340000 13340999 36518 1000
S1 2 13341000 13341999 44689 1000
S1 2 13342000 13342999 41439 1000
S1 2 13343000 13343999 40859 1000
S1 2 13344000 13344999 43940 1000
S1 2 13345000 13345999 46868 992
S1 2 13346000 13346999 44509 1000
S1 2 13347000 13347999 41427 1000
S1 2 13348000 13348999 41536 997
S1 2 13349000 13349999 42021 1000
S1 2 13350000 13350999 45985 1000
S1 2 13351000 13351999 36180 999
S1 2 13352000 13352999 37910 1000
S1 2 13353000 13353999 41748 999
S1 2 13354000 13354999 43988 1000
S1 2 13355000 13355999 47414 1000
S1 2 13356000 13356999 41886 999
S1 2 13357000 13357999 39528 1000
S1 2 13358000 13358999 41033 1000
S1 2 13359000 13359999 36420 1000
S1 2 13360000 13360999 44398 1000
S1 2 13361000 13361999 45497 1000
S1 2 13362000 13362999 38718 1000
S1 2 13363000 13363999 40318 999
S1 2 13364000 13364999 39319 999
S1 2 13365000 13365999 26334 1000
S1 2 13366000 13366999 25817 998
S1 2 13367000 13367999 46021 1000
S1 2 13368000 13368999 41842 1000
S1 2 13369000 13369999 43055 1000
S1 2 13370000 13370999 42182 999
S1 2 13371000 13371999 36909 1000
S1 2 13372000 13372999 40488 998
S1 2 13373000 13373999 47514 1000
S1 2 13374000 13374999 42710 1000
S1 2 13375000 13375999 44802 1000
S1 2 13376000 13376999 39848 1000
S1 2 13377000 13377999 38350 1000
S1 2 13378000 13378999 44427 1000
S1 2 13379000 13379999 39382 1000
S1 2 13380000 13380999 46227 1000
S1 2 13381000 13381999 38462 990
S1 2 13382000 13382999 38645 1000
S1 2 13383000 13383999 41037 1000
S1 2 13384000 13384999 40271 1000
S1 2 13385000 13385999 37495 1000
S1 2 13386000 13386999 37222 1000
S1 2 13387000 13387999 41674 1000
S1 2 13388000 13388999 43236 1000
S1 2 13389000 13389999 41048 1000
S1 2 13390000 13390999 39424 995
S1 2 13391000 13391999 41141 1000
S1 2 13392000 13392999 37081 1000
S1 2 13393000 13393999 41199 999
S1 2 13394000 13394999 38899 1000
S1 2 13395000 13395999 43238 1000
S1 2 13396000 13396999 45140 1000
S1 2 13397000 13397999 42695 1000
S1 2 13398000 13398999 38557 1000
S1 2 13399000 13399999 42482 1000
S1 2 13400000 13400999 43091 991
S1 2 13401000 13401999 38886 1000
S1 2 13402000 13402999 40763 1000
S1 2 13403000 13403999 35596 1000
S1 2 13404000 13404999 41599 1000
S1 2 13405000 13405999 44514 1000
S1 2 13406000 13406999 37581 999
S1 2 13407000 13407999 40859 1000
S1 2 13408000 13408999 47586 1000
S1 2 13409000 13409999 28947 999
S1 2 13410000 13410999 31654 1000
S1 2 13411000 13411999 39024 1000
S1 2 13412000 13412999 39605 1000
S1 2 13413000 13413999 38308 1000
S1 2 13414000 13414999 17779 997
S1 2 13415000 13415999 39789 999
S1 2 13416000 13416999 39412 1000
S1 2 13417000 13417999 40509 1000
S1 2 13418000 13418999 38881 1000
S1 2 13419000 13419999 37622 922
S1 2 13420000 13420999 41196 1000
S1 2 13421000 13421999 42529 1000
S1 2 13422000 13422999 36865 1000
S1 2 13423000 13423999 42099 1000
S1 2 13424000 13424999 44559 1000
S1 2 13425000 13425999 37687 1000
S1 2 13426000 13426999 34245 1000
S1 2 13427000 13427999 41436 998
S1 2 13428000 13428999 45707 1000
S1 2 13429000 13429999 41443 1000
S1 2 13430000 13430999 45741 1000
S1 2 13431000 13431999 41511 1000
S1 2 13432000 13432999 41693 1000
S1 2 13433000 13433999 41564 996
S1 2 13434000 13434999 42979 1000
S1 2 13435000 13435999 36839 1000
S1 2 13436000 13436999 33837 997
S1 2 13437000 13437999 39792 1000
S1 2 13438000 13438999 39780 1000
S1 2 13439000 13439999 40703 999
S1 2 13440000 13440999 37888 1000
S1 2 13441000 13441999 41075 1000
S1 2 13442000 13442999 39664 1000
S1 2 13443000 13443999 38622 1000
S1 2 13444000 13444999 42071 1000
S1 2 13445000 13445999 41105 1000
S1 2 13446000 13446999 43244 1000
S1 2 13447000 13447999 40221 1000
S1 2 13448000 13448999 38040 1000
S1 2 13449000 13449999 41332 999
S1 2 13450000 13450999 42412 1000
