Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XR_group6 1247000 1247999 31628 790
S1 XR_group6 1248000 1248999 37813 1000
S1 XR_group6 1249000 1249999 37344 1000
S1 XR_group6 1250000 1250999 41776 1000
S1 XR_group6 1251000 1251999 42561 999
S1 XR_group6 1252000 1252999 41408 1000
S1 XR_group6 1253000 1253999 41685 999
S1 XR_group6 1254000 1254999 40040 1000
S1 XR_group6 1255000 1255999 43072 1000
S1 XR_group6 1256000 1256999 44285 1000
S1 XR_group6 1257000 1257999 40936 997
S1 XR_group6 1258000 1258999 44341 1000
S1 XR_group6 1259000 1259999 38482 1000
S1 XR_group6 1260000 1260999 43043 1000
S1 XR_group6 1261000 1261999 44822 1000
S1 XR_group6 1262000 1262999 42362 1000
S1 XR_group6 1263000 1263999 40357 1000
S1 XR_group6 1264000 1264999 42358 1000
S1 XR_group6 1265000 1265999 46703 1000
S1 XR_group6 1266000 1266999 38891 1000
S1 XR_group6 1267000 1267999 38866 1000
S1 XR_group6 1268000 1268999 40392 1000
S1 XR_group6 1269000 1269999 34401 999
S1 XR_group6 1270000 1270999 29819 1000
S1 XR_group6 1271000 1271999 42560 999
S1 XR_group6 1272000 1272999 36727 1000
S1 XR_group6 1273000 1273999 42854 1000
S1 XR_group6 1274000 1274999 40959 1000
S1 XR_group6 1275000 1275999 38848 1000
S1 XR_group6 1276000 1276999 41691 1000
S1 XR_group6 1277000 1277999 37528 1000
S1 XR_group6 1278000 1278999 42088 1000
S1 XR_group6 1279000 1279999 41717 1000
S1 XR_group6 1280000 1280999 38678 1000
S1 XR_group6 1281000 1281999 43677 1000
S1 XR_group6 1282000 1282999 40258 1000
S1 XR_group6 1283000 1283999 41201 1000
S1 XR_group6 1284000 1284999 41350 1000
S1 XR_group6 1285000 1285999 43916 1000
S1 XR_group6 1286000 1286999 40821 1000
S1 XR_group6 1287000 1287999 40060 1000
S1 XR_group6 1288000 1288999 43167 1000
S1 XR_group6 1289000 1289999 44836 1000
S1 XR_group6 1290000 1290999 39648 1000
S1 XR_group6 1291000 1291999 41706 1000
S1 XR_group6 1292000 1292999 40212 1000
S1 XR_group6 1293000 1293999 44556 1000
S1 XR_group6 1294000 1294999 42117 1000
S1 XR_group6 1295000 1295999 40372 1000
S1 XR_group6 1296000 1296999 40890 1000
S1 XR_group6 1297000 1297999 45598 1000
S1 XR_group6 1298000 1298999 41050 1000
S1 XR_group6 1299000 1299999 42191 998
S1 XR_group6 1300000 1300999 42908 999
S1 XR_group6 1301000 1301999 41084 1000
S1 XR_group6 1302000 1302999 38135 1000
S1 XR_group6 1303000 1303999 40321 1000
S1 XR_group6 1304000 1304999 38837 1000
S1 XR_group6 1305000 1305999 42420 999
S1 XR_group6 1306000 1306999 38037 1000
S1 XR_group6 1307000 1307999 34464 1000
S1 XR_group6 1308000 1308999 39733 994
S1 XR_group6 1309000 1309999 39823 1000
S1 XR_group6 1310000 1310999 38457 1000
S1 XR_group6 1311000 1311999 36058 1000
S1 XR_group6 1312000 1312999 39553 1000
S1 XR_group6 1313000 1313999 41583 1000
S1 XR_group6 1314000 1314999 41033 1000
S1 XR_group6 1315000 1315999 37147 1000
S1 XR_group6 1316000 1316999 42438 1000
S1 XR_group6 1317000 1317999 40424 1000
S1 XR_group6 1318000 1318999 36576 1000
S1 XR_group6 1319000 1319999 41637 999
S1 XR_group6 1320000 1320999 45416 1000
S1 XR_group6 1321000 1321999 38715 1000
S1 XR_group6 1322000 1322999 43831 1000
S1 XR_group6 1323000 1323999 42804 999
S1 XR_group6 1324000 1324999 44346 1000
S1 XR_group6 1325000 1325999 43113 1000
S1 XR_group6 1326000 1326999 44577 1000
S1 XR_group6 1327000 1327999 35530 1000
S1 XR_group6 1328000 1328999 39940 1000
S1 XR_group6 1329000 1329999 36852 1000
S1 XR_group6 1330000 1330999 42683 1000
S1 XR_group6 1331000 1331999 43516 1000
S1 XR_group6 1332000 1332999 37898 1000
S1 XR_group6 1333000 1333999 40006 999
S1 XR_group6 1334000 1334999 41121 998
S1 XR_group6 1335000 1335999 40846 1000
S1 XR_group6 1336000 1336999 40715 1000
S1 XR_group6 1337000 1337999 38685 1000
S1 XR_group6 1338000 1338999 38684 1000
S1 XR_group6 1339000 1339999 41365 1000
S1 XR_group6 1340000 1340999 42984 1000
S1 XR_group6 1341000 1341999 38878 1000
S1 XR_group6 1342000 1342999 39135 1000
S1 XR_group6 1343000 1343999 40815 1000
S1 XR_group6 1344000 1344999 39422 1000
S1 XR_group6 1345000 1345999 40715 1000
S1 XR_group6 1346000 1346999 40670 1000
S1 XR_group6 1347000 1347999 39216 1000
S1 XR_group6 1348000 1348999 49151 1000
S1 XR_group6 1349000 1349999 41357 1000
S1 XR_group6 1350000 1350999 38147 1000
S1 XR_group6 1351000 1351999 38364 1000
S1 XR_group6 1352000 1352999 40517 1000
S1 XR_group6 1353000 1353999 40406 1000
S1 XR_group6 1354000 1354999 44662 998
S1 XR_group6 1355000 1355999 41336 1000
S1 XR_group6 1356000 1356999 43599 1000
S1 XR_group6 1357000 1357999 40276 1000
S1 XR_group6 1358000 1358999 41742 1000
S1 XR_group6 1359000 1359999 34426 1000
S1 XR_group6 1360000 1360999 39794 1000
S1 XR_group6 1361000 1361999 37349 1000
S1 XR_group6 1362000 1362999 32250 999
S1 XR_group6 1363000 1363999 32460 994
S1 XR_group6 1364000 1364999 44343 996
S1 XR_group6 1365000 1365999 38822 1000
S1 XR_group6 1366000 1366999 40533 1000
S1 XR_group6 1367000 1367999 42473 1000
S1 XR_group6 1368000 1368999 36668 1000
S1 XR_group6 1369000 1369999 39488 1000
S1 XR_group6 1370000 1370999 40147 1000
S1 XR_group6 1371000 1371999 39650 1000
S1 XR_group6 1372000 1372999 39006 1000
S1 XR_group6 1373000 1373999 39448 1000
S1 XR_group6 1374000 1374999 37613 1000
S1 XR_group6 1375000 1375999 42609 1000
S1 XR_group6 1376000 1376999 38487 1000
S1 XR_group6 1377000 1377999 36086 1000
S1 XR_group6 1378000 1378999 44810 999
S1 XR_group6 1379000 1379999 43514 998
S1 XR_group6 1380000 1380999 39544 1000
S1 XR_group6 1381000 1381999 41322 1000
