Indiv CHROM pos1 pos2 sum_depth n_sites
S1 3 2774000 2774999 7556 171
S1 3 2775000 2775999 39788 999
S1 3 2776000 2776999 37323 998
S1 3 2777000 2777999 36702 1000
S1 3 2778000 2778999 36979 1000
S1 3 2779000 2779999 35494 1000
S1 3 2780000 2780999 40426 1000
S1 3 2781000 2781999 41099 999
S1 3 2782000 2782999 39171 1000
S1 3 2783000 2783999 37198 999
S1 3 2784000 2784999 40458 998
S1 3 2785000 2785999 38734 1000
S1 3 2786000 2786999 33073 1000
S1 3 2787000 2787999 38605 1000
S1 3 2788000 2788999 42146 1000
S1 3 2789000 2789999 40913 1000
S1 3 2790000 2790999 42652 1000
S1 3 2791000 2791999 40700 1000
S1 3 2792000 2792999 45965 1000
S1 3 2793000 2793999 39162 1000
S1 3 2794000 2794999 42245 1000
S1 3 2795000 2795999 47790 1000
S1 3 2796000 2796999 42548 1000
S1 3 2797000 2797999 45365 1000
S1 3 2798000 2798999 43132 997
S1 3 2799000 2799999 40939 1000
S1 3 2800000 2800999 39841 1000
S1 3 2801000 2801999 36934 1000
S1 3 2802000 2802999 41769 999
S1 3 2803000 2803999 38398 1000
S1 3 2804000 2804999 41293 1000
S1 3 2805000 2805999 38586 1000
S1 3 2806000 2806999 41169 1000
S1 3 2807000 2807999 38907 1000
S1 3 2808000 2808999 42208 1000
S1 3 2809000 2809999 43344 1000
S1 3 2810000 2810999 44142 1000
S1 3 2811000 2811999 39737 984
S1 3 2812000 2812999 45045 1000
S1 3 2813000 2813999 43893 1000
S1 3 2814000 2814999 39123 1000
S1 3 2815000 2815999 40577 1000
S1 3 2816000 2816999 41352 1000
S1 3 2817000 2817999 46666 1000
S1 3 2818000 2818999 40833 1000
S1 3 2819000 2819999 39738 1000
S1 3 2820000 2820999 40269 1000
S1 3 2821000 2821999 38939 1000
S1 3 2822000 2822999 44212 1000
S1 3 2823000 2823999 45225 1000
S1 3 2824000 2824999 44130 1000
S1 3 2825000 2825999 44101 1000
S1 3 2826000 2826999 40940 1000
S1 3 2827000 2827999 38758 1000
S1 3 2828000 2828999 40399 1000
S1 3 2829000 2829999 38051 1000
S1 3 2830000 2830999 43324 1000
S1 3 2831000 2831999 38089 997
S1 3 2832000 2832999 41566 1000
S1 3 2833000 2833999 38365 1000
S1 3 2834000 2834999 43116 1000
S1 3 2835000 2835999 38507 1000
S1 3 2836000 2836999 39798 1000
S1 3 2837000 2837999 39962 1000
S1 3 2838000 2838999 45143 1000
S1 3 2839000 2839999 46375 1000
S1 3 2840000 2840999 45544 1000
S1 3 2841000 2841999 39444 997
S1 3 2842000 2842999 42396 996
S1 3 2843000 2843999 43812 999
S1 3 2844000 2844999 36766 1000
S1 3 2845000 2845999 40297 1000
S1 3 2846000 2846999 47578 1000
S1 3 2847000 2847999 44646 993
S1 3 2848000 2848999 37691 1000
S1 3 2849000 2849999 38932 1000
S1 3 2850000 2850999 43516 1000
S1 3 2851000 2851999 48799 998
S1 3 2852000 2852999 40844 1000
S1 3 2853000 2853999 45984 1000
S1 3 2854000 2854999 46998 1000
S1 3 2855000 2855999 37125 999
S1 3 2856000 2856999 41299 997
S1 3 2857000 2857999 37919 997
S1 3 2858000 2858999 33834 998
S1 3 2859000 2859999 41162 1000
S1 3 2860000 2860999 41983 1000
S1 3 2861000 2861999 41385 1000
S1 3 2862000 2862999 43135 1000
S1 3 2863000 2863999 42704 1000
S1 3 2864000 2864999 42281 998
S1 3 2865000 2865999 38918 1000
S1 3 2866000 2866999 41526 1000
S1 3 2867000 2867999 42808 1000
S1 3 2868000 2868999 38352 1000
S1 3 2869000 2869999 44254 1000
S1 3 2870000 2870999 40190 1000
S1 3 2871000 2871999 43841 1000
S1 3 2872000 2872999 41478 1000
S1 3 2873000 2873999 43547 1000
S1 3 2874000 2874999 37047 1000
S1 3 2875000 2875999 38883 1000
S1 3 2876000 2876999 39943 996
S1 3 2877000 2877999 39429 1000
S1 3 2878000 2878999 36979 1000
S1 3 2879000 2879999 39516 1000
S1 3 2880000 2880999 35635 1000
S1 3 2881000 2881999 41844 998
S1 3 2882000 2882999 43936 989
S1 3 2883000 2883999 41499 1000
S1 3 2884000 2884999 43809 1000
S1 3 2885000 2885999 35142 1000
S1 3 2886000 2886999 41224 998
S1 3 2887000 2887999 42683 999
S1 3 2888000 2888999 40539 1000
S1 3 2889000 2889999 43357 1000
S1 3 2890000 2890999 47472 999
S1 3 2891000 2891999 39569 999
S1 3 2892000 2892999 39664 1000
S1 3 2893000 2893999 43724 1000
S1 3 2894000 2894999 42210 1000
S1 3 2895000 2895999 39161 998
S1 3 2896000 2896999 33967 999
S1 3 2897000 2897999 43007 1000
S1 3 2898000 2898999 39338 1000
S1 3 2899000 2899999 39523 996
S1 3 2900000 2900999 43549 999
S1 3 2901000 2901999 4301 998
S1 3 2902000 2902999 37864 989
S1 3 2903000 2903999 32787 999
S1 3 2904000 2904999 38588 998
S1 3 2905000 2905999 40757 1000
S1 3 2906000 2906999 41762 1000
S1 3 2907000 2907999 41715 1000
S1 3 2908000 2908999 39764 1000
S1 3 2909000 2909999 42674 1000
S1 3 2910000 2910999 45978 997
S1 3 2911000 2911999 40044 1000
S1 3 2912000 2912999 46442 999
S1 3 2913000 2913999 40639 1000
S1 3 2914000 2914999 41076 999
S1 3 2915000 2915999 39655 1000
S1 3 2916000 2916999 43907 1000
S1 3 2917000 2917999 42460 1000
S1 3 2918000 2918999 41853 1000
S1 3 2919000 2919999 40864 997
S1 3 2920000 2920999 39622 996
S1 3 2921000 2921999 40896 1000
S1 3 2922000 2922999 43542 999
S1 3 2923000 2923999 37036 1000
S1 3 2924000 2924999 48016 1000
S1 3 2925000 2925999 45174 999
S1 3 2926000 2926999 42962 1000
S1 3 2927000 2927999 41871 1000
S1 3 2928000 2928999 44633 1000
S1 3 2929000 2929999 13065 975
S1 3 2930000 2930999 31709 999
S1 3 2931000 2931999 47266 996
S1 3 2932000 2932999 40997 1000
S1 3 2933000 2933999 38045 1000
S1 3 2934000 2934999 32627 1000
S1 3 2935000 2935999 40944 1000
S1 3 2936000 2936999 38878 1000
S1 3 2937000 2937999 40545 1000
S1 3 2938000 2938999 40373 1000
S1 3 2939000 2939999 38904 1000
S1 3 2940000 2940999 38588 1000
S1 3 2941000 2941999 38374 1000
S1 3 2942000 2942999 37176 1000
S1 3 2943000 2943999 38045 1000
S1 3 2944000 2944999 39366 1000
S1 3 2945000 2945999 39606 1000
S1 3 2946000 2946999 41207 1000
S1 3 2947000 2947999 38576 1000
S1 3 2948000 2948999 36698 1000
S1 3 2949000 2949999 40235 1000
S1 3 2950000 2950999 44820 1000
S1 3 2951000 2951999 39131 1000
S1 3 2952000 2952999 37847 1000
S1 3 2953000 2953999 39531 1000
S1 3 2954000 2954999 43811 1000
S1 3 2955000 2955999 41905 1000
S1 3 2956000 2956999 40462 1000
S1 3 2957000 2957999 35796 1000
S1 3 2958000 2958999 38403 1000
S1 3 2959000 2959999 39152 1000
S1 3 2960000 2960999 41731 1000
S1 3 2961000 2961999 38470 1000
S1 3 2962000 2962999 43845 1000
S1 3 2963000 2963999 39677 1000
S1 3 2964000 2964999 43484 1000
S1 3 2965000 2965999 43084 1000
S1 3 2966000 2966999 41955 1000
S1 3 2967000 2967999 46170 1000
S1 3 2968000 2968999 40200 1000
S1 3 2969000 2969999 43203 1000
S1 3 2970000 2970999 37391 1000
S1 3 2971000 2971999 38218 1000
S1 3 2972000 2972999 41589 1000
S1 3 2973000 2973999 38177 1000
S1 3 2974000 2974999 39932 996
S1 3 2975000 2975999 29725 1000
S1 3 2976000 2976999 40920 999
S1 3 2977000 2977999 30238 996
S1 3 2978000 2978999 38663 1000
S1 3 2979000 2979999 39867 1000
S1 3 2980000 2980999 36594 997
S1 3 2981000 2981999 44142 999
S1 3 2982000 2982999 40618 1000
S1 3 2983000 2983999 38703 1000
S1 3 2984000 2984999 37666 1000
S1 3 2985000 2985999 37761 999
S1 3 2986000 2986999 45226 1000
S1 3 2987000 2987999 39211 1000
S1 3 2988000 2988999 40974 1000
S1 3 2989000 2989999 40922 999
S1 3 2990000 2990999 34189 1000
S1 3 2991000 2991999 41380 1000
S1 3 2992000 2992999 43628 1000
S1 3 2993000 2993999 40409 1000
S1 3 2994000 2994999 36306 999
S1 3 2995000 2995999 40507 1000
S1 3 2996000 2996999 38518 1000
S1 3 2997000 2997999 42962 1000
S1 3 2998000 2998999 12611 1000
S1 3 2999000 2999999 0 1000
S1 3 3e+06 3000999 1138 1000
S1 3 3001000 3001999 35403 1000
S1 3 3002000 3002999 39819 1000
S1 3 3003000 3003999 41473 1000
S1 3 3004000 3004999 40295 999
S1 3 3005000 3005999 40182 1000
S1 3 3006000 3006999 37543 1000
S1 3 3007000 3007999 41826 1000
S1 3 3008000 3008999 39103 1000
S1 3 3009000 3009999 43671 1000
S1 3 3010000 3010999 42180 1000
S1 3 3011000 3011999 43147 1000
S1 3 3012000 3012999 39519 1000
S1 3 3013000 3013999 40371 1000
S1 3 3014000 3014999 40069 1000
S1 3 3015000 3015999 36839 1000
S1 3 3016000 3016999 41498 1000
S1 3 3017000 3017999 37343 1000
S1 3 3018000 3018999 41109 1000
S1 3 3019000 3019999 40698 1000
S1 3 3020000 3020999 42133 1000
S1 3 3021000 3021999 35953 1000
S1 3 3022000 3022999 38043 1000
S1 3 3023000 3023999 39459 1000
S1 3 3024000 3024999 37805 1000
S1 3 3025000 3025999 39559 1000
S1 3 3026000 3026999 39477 1000
S1 3 3027000 3027999 36404 1000
S1 3 3028000 3028999 37402 1000
S1 3 3029000 3029999 38087 1000
S1 3 3030000 3030999 41129 1000
S1 3 3031000 3031999 44538 999
S1 3 3032000 3032999 39202 1000
S1 3 3033000 3033999 46135 1000
S1 3 3034000 3034999 42773 999
S1 3 3035000 3035999 37709 1000
S1 3 3036000 3036999 34641 1000
S1 3 3037000 3037999 38232 1000
S1 3 3038000 3038999 42698 1000
S1 3 3039000 3039999 42945 1000
S1 3 3040000 3040999 38100 1000
S1 3 3041000 3041999 40811 1000
S1 3 3042000 3042999 43710 1000
S1 3 3043000 3043999 43298 1000
S1 3 3044000 3044999 44057 1000
S1 3 3045000 3045999 37790 1000
S1 3 3046000 3046999 37156 1000
S1 3 3047000 3047999 36541 1000
S1 3 3048000 3048999 41790 999
S1 3 3049000 3049999 39910 1000
S1 3 3050000 3050999 42627 990
S1 3 3051000 3051999 41368 1000
S1 3 3052000 3052999 36919 1000
S1 3 3053000 3053999 40187 1000
S1 3 3054000 3054999 41649 999
S1 3 3055000 3055999 36087 1000
S1 3 3056000 3056999 39046 1000
S1 3 3057000 3057999 39002 1000
S1 3 3058000 3058999 38940 1000
S1 3 3059000 3059999 39233 1000
S1 3 3060000 3060999 39881 1000
S1 3 3061000 3061999 41297 1000
S1 3 3062000 3062999 40329 1000
S1 3 3063000 3063999 38804 999
S1 3 3064000 3064999 38313 1000
S1 3 3065000 3065999 40481 1000
S1 3 3066000 3066999 40932 1000
S1 3 3067000 3067999 35465 1000
S1 3 3068000 3068999 40805 1000
S1 3 3069000 3069999 40877 1000
S1 3 3070000 3070999 38941 999
S1 3 3071000 3071999 37925 1000
S1 3 3072000 3072999 35713 1000
S1 3 3073000 3073999 20868 479
S10 3 2774000 2774999 6183 171
S10 3 2775000 2775999 44419 999
S10 3 2776000 2776999 46590 998
S10 3 2777000 2777999 49997 1000
S10 3 2778000 2778999 42988 1000
S10 3 2779000 2779999 37369 1000
S10 3 2780000 2780999 43319 1000
S10 3 2781000 2781999 50190 999
S10 3 2782000 2782999 50592 1000
S10 3 2783000 2783999 43372 999
S10 3 2784000 2784999 36224 998
S10 3 2785000 2785999 46062 1000
S10 3 2786000 2786999 40916 1000
S10 3 2787000 2787999 50206 1000
S10 3 2788000 2788999 51991 1000
S10 3 2789000 2789999 46974 1000
S10 3 2790000 2790999 41283 1000
S10 3 2791000 2791999 39365 1000
S10 3 2792000 2792999 46914 1000
S10 3 2793000 2793999 46637 1000
S10 3 2794000 2794999 44509 1000
S10 3 2795000 2795999 52067 1000
S10 3 2796000 2796999 42181 1000
S10 3 2797000 2797999 43360 1000
S10 3 2798000 2798999 41296 997
S10 3 2799000 2799999 42386 1000
S10 3 2800000 2800999 40989 1000
S10 3 2801000 2801999 42937 1000
S10 3 2802000 2802999 42623 999
S10 3 2803000 2803999 52576 1000
S10 3 2804000 2804999 42659 1000
S10 3 2805000 2805999 41076 1000
S10 3 2806000 2806999 45270 1000
S10 3 2807000 2807999 43426 1000
S10 3 2808000 2808999 42368 1000
S10 3 2809000 2809999 45517 1000
S10 3 2810000 2810999 47246 1000
S10 3 2811000 2811999 46475 984
S10 3 2812000 2812999 43478 1000
S10 3 2813000 2813999 44077 1000
S10 3 2814000 2814999 45869 1000
S10 3 2815000 2815999 47410 1000
S10 3 2816000 2816999 39793 1000
S10 3 2817000 2817999 46532 1000
S10 3 2818000 2818999 45319 1000
S10 3 2819000 2819999 44318 1000
S10 3 2820000 2820999 41702 1000
S10 3 2821000 2821999 44258 1000
S10 3 2822000 2822999 44449 1000
S10 3 2823000 2823999 44145 1000
S10 3 2824000 2824999 43316 1000
S10 3 2825000 2825999 45241 1000
S10 3 2826000 2826999 51382 1000
S10 3 2827000 2827999 47993 1000
S10 3 2828000 2828999 50509 1000
S10 3 2829000 2829999 41675 1000
S10 3 2830000 2830999 47397 1000
S10 3 2831000 2831999 47192 997
S10 3 2832000 2832999 46186 1000
S10 3 2833000 2833999 47956 1000
S10 3 2834000 2834999 44165 1000
S10 3 2835000 2835999 41522 1000
S10 3 2836000 2836999 43374 1000
