Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XL_group1a 5837000 5837999 39299 995
S1 XL_group1a 5838000 5838999 47669 1000
S1 XL_group1a 5839000 5839999 38845 1000
S1 XL_group1a 5840000 5840999 42919 1000
S1 XL_group1a 5841000 5841999 43860 1000
S1 XL_group1a 5842000 5842999 42855 1000
S1 XL_group1a 5843000 5843999 44402 1000
S1 XL_group1a 5844000 5844999 46685 999
S1 XL_group1a 5845000 5845999 41259 1000
S1 XL_group1a 5846000 5846999 39365 1000
S1 XL_group1a 5847000 5847999 39172 1000
S1 XL_group1a 5848000 5848999 43991 1000
S1 XL_group1a 5849000 5849999 38808 1000
S1 XL_group1a 5850000 5850999 33225 999
S1 XL_group1a 5851000 5851999 48155 1000
S1 XL_group1a 5852000 5852999 41889 1000
S1 XL_group1a 5853000 5853999 46740 1000
S1 XL_group1a 5854000 5854999 48030 1000
S1 XL_group1a 5855000 5855999 46554 1000
S1 XL_group1a 5856000 5856999 42244 1000
S1 XL_group1a 5857000 5857999 45920 1000
S1 XL_group1a 5858000 5858999 40914 1000
S1 XL_group1a 5859000 5859999 45529 1000
S1 XL_group1a 5860000 5860999 45699 1000
S1 XL_group1a 5861000 5861999 40823 1000
S1 XL_group1a 5862000 5862999 39284 1000
S1 XL_group1a 5863000 5863999 42824 1000
S1 XL_group1a 5864000 5864999 34209 1000
S1 XL_group1a 5865000 5865999 34317 996
S1 XL_group1a 5866000 5866999 40140 1000
S1 XL_group1a 5867000 5867999 43481 997
S1 XL_group1a 5868000 5868999 37949 999
S1 XL_group1a 5869000 5869999 39315 999
S1 XL_group1a 5870000 5870999 36087 1000
S1 XL_group1a 5871000 5871999 43534 1000
S1 XL_group1a 5872000 5872999 49423 1000
S1 XL_group1a 5873000 5873999 44684 1000
S1 XL_group1a 5874000 5874999 43365 1000
S1 XL_group1a 5875000 5875999 40062 1000
S1 XL_group1a 5876000 5876999 36670 1000
S1 XL_group1a 5877000 5877999 43720 999
S1 XL_group1a 5878000 5878999 39615 998
S1 XL_group1a 5879000 5879999 39989 1000
