Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XL_group1a 6203000 6203999 25491 592
S1 XL_group1a 6204000 6204999 37925 1000
S1 XL_group1a 6205000 6205999 36077 1000
S1 XL_group1a 6206000 6206999 44456 1000
S1 XL_group1a 6207000 6207999 41548 1000
S1 XL_group1a 6208000 6208999 40661 1000
S1 XL_group1a 6209000 6209999 43590 1000
S1 XL_group1a 6210000 6210999 40399 1000
S1 XL_group1a 6211000 6211999 38563 1000
S1 XL_group1a 6212000 6212999 45127 1000
S1 XL_group1a 6213000 6213999 41706 1000
S1 XL_group1a 6214000 6214999 39561 1000
S1 XL_group1a 6215000 6215999 42318 1000
S1 XL_group1a 6216000 6216999 44033 1000
S1 XL_group1a 6217000 6217999 45210 1000
S1 XL_group1a 6218000 6218999 42814 1000
S1 XL_group1a 6219000 6219999 40548 1000
S1 XL_group1a 6220000 6220999 41758 1000
S1 XL_group1a 6221000 6221999 34406 1000
S1 XL_group1a 6222000 6222999 39777 1000
S1 XL_group1a 6223000 6223999 45007 999
S1 XL_group1a 6224000 6224999 44830 1000
S1 XL_group1a 6225000 6225999 46596 999
S1 XL_group1a 6226000 6226999 42045 1000
S1 XL_group1a 6227000 6227999 36918 999
S1 XL_group1a 6228000 6228999 44597 999
S1 XL_group1a 6229000 6229999 43292 1000
S1 XL_group1a 6230000 6230999 37291 1000
S1 XL_group1a 6231000 6231999 39573 1000
S1 XL_group1a 6232000 6232999 38402 1000
S1 XL_group1a 6233000 6233999 36912 1000
S1 XL_group1a 6234000 6234999 37842 1000
S1 XL_group1a 6235000 6235999 37334 1000
S1 XL_group1a 6236000 6236999 38174 1000
S1 XL_group1a 6237000 6237999 40149 1000
S1 XL_group1a 6238000 6238999 44179 1000
S1 XL_group1a 6239000 6239999 40771 1000
S1 XL_group1a 6240000 6240999 43230 1000
S1 XL_group1a 6241000 6241999 40532 1000
S1 XL_group1a 6242000 6242999 36021 1000
S1 XL_group1a 6243000 6243999 39573 996
S1 XL_group1a 6244000 6244999 38650 1000
S1 XL_group1a 6245000 6245999 40708 1000
S1 XL_group1a 6246000 6246999 39337 1000
S1 XL_group1a 6247000 6247999 44168 1000
S1 XL_group1a 6248000 6248999 35393 998
S1 XL_group1a 6249000 6249999 11057 994
S1 XL_group1a 6250000 6250999 29801 1000
S1 XL_group1a 6251000 6251999 40015 1000
S1 XL_group1a 6252000 6252999 45933 999
S1 XL_group1a 6253000 6253999 41934 1000
S1 XL_group1a 6254000 6254999 38051 1000
S1 XL_group1a 6255000 6255999 41850 1000
S1 XL_group1a 6256000 6256999 41198 1000
S1 XL_group1a 6257000 6257999 43957 996
S1 XL_group1a 6258000 6258999 33257 1000
S1 XL_group1a 6259000 6259999 37299 998
S1 XL_group1a 6260000 6260999 37506 994
S1 XL_group1a 6261000 6261999 39937 996
S1 XL_group1a 6262000 6262999 36008 1000
S1 XL_group1a 6263000 6263999 37872 1000
S1 XL_group1a 6264000 6264999 40485 994
S1 XL_group1a 6265000 6265999 42127 1000
S1 XL_group1a 6266000 6266999 45529 1000
S1 XL_group1a 6267000 6267999 42826 1000
S1 XL_group1a 6268000 6268999 35961 991
S1 XL_group1a 6269000 6269999 41644 1000
S1 XL_group1a 6270000 6270999 40547 1000
S1 XL_group1a 6271000 6271999 47026 1000
S1 XL_group1a 6272000 6272999 50479 1000
S1 XL_group1a 6273000 6273999 43137 998
S1 XL_group1a 6274000 6274999 44671 1000
S1 XL_group1a 6275000 6275999 40778 1000
S1 XL_group1a 6276000 6276999 40982 999
S1 XL_group1a 6277000 6277999 36584 1000
S1 XL_group1a 6278000 6278999 38893 1000
S1 XL_group1a 6279000 6279999 40055 1000
S1 XL_group1a 6280000 6280999 47679 1000
S1 XL_group1a 6281000 6281999 49123 1000
S1 XL_group1a 6282000 6282999 41488 1000
