Indiv CHROM pos1 pos2 sum_depth n_sites
S1 2 4355000 4355999 13486 389
S1 2 4356000 4356999 42451 1000
S1 2 4357000 4357999 38565 1000
S1 2 4358000 4358999 46538 1000
S1 2 4359000 4359999 39473 1000
S1 2 4360000 4360999 37604 1000
S1 2 4361000 4361999 44083 1000
S1 2 4362000 4362999 37112 1000
S1 2 4363000 4363999 37249 1000
S1 2 4364000 4364999 38781 999
S1 2 4365000 4365999 43723 999
S1 2 4366000 4366999 42332 1000
S1 2 4367000 4367999 46031 1000
S1 2 4368000 4368999 40502 1000
S1 2 4369000 4369999 41617 1000
S1 2 4370000 4370999 41761 1000
S1 2 4371000 4371999 43563 1000
S1 2 4372000 4372999 43335 1000
S1 2 4373000 4373999 42604 1000
S1 2 4374000 4374999 37596 1000
S1 2 4375000 4375999 44188 1000
S1 2 4376000 4376999 44023 1000
S1 2 4377000 4377999 39775 995
S1 2 4378000 4378999 43730 1000
S1 2 4379000 4379999 44750 1000
S1 2 4380000 4380999 50278 1000
S1 2 4381000 4381999 43781 1000
S1 2 4382000 4382999 43463 1000
S1 2 4383000 4383999 43737 999
S1 2 4384000 4384999 40953 1000
S1 2 4385000 4385999 44867 1000
S1 2 4386000 4386999 38809 999
S1 2 4387000 4387999 43490 1000
S1 2 4388000 4388999 38539 988
S1 2 4389000 4389999 46389 1000
S1 2 4390000 4390999 43527 1000
S1 2 4391000 4391999 41303 1000
S1 2 4392000 4392999 40936 1000
S1 2 4393000 4393999 41962 1000
S1 2 4394000 4394999 40078 1000
S1 2 4395000 4395999 39744 1000
S1 2 4396000 4396999 40138 1000
S1 2 4397000 4397999 42507 1000
S1 2 4398000 4398999 42777 1000
S1 2 4399000 4399999 40599 1000
S1 2 4400000 4400999 45296 999
S1 2 4401000 4401999 41479 1000
S1 2 4402000 4402999 45923 998
S1 2 4403000 4403999 44507 1000
S1 2 4404000 4404999 43645 993
S1 2 4405000 4405999 42655 999
S1 2 4406000 4406999 40326 1000
S1 2 4407000 4407999 37853 1000
S1 2 4408000 4408999 39900 1000
S1 2 4409000 4409999 42145 997
S1 2 4410000 4410999 41781 1000
S1 2 4411000 4411999 710 994
S1 2 4412000 4412999 36590 1000
S1 2 4413000 4413999 36595 1000
S1 2 4414000 4414999 45698 1000
S1 2 4415000 4415999 40237 1000
S1 2 4416000 4416999 46142 1000
S1 2 4417000 4417999 38185 1000
S1 2 4418000 4418999 45231 1000
S1 2 4419000 4419999 45040 1000
S1 2 4420000 4420999 45066 1000
S1 2 4421000 4421999 42264 993
S1 2 4422000 4422999 40391 1000
S1 2 4423000 4423999 40208 1000
S1 2 4424000 4424999 43320 1000
S1 2 4425000 4425999 43753 1000
S1 2 4426000 4426999 41044 999
S1 2 4427000 4427999 40674 1000
S1 2 4428000 4428999 40616 997
S1 2 4429000 4429999 41197 1000
S1 2 4430000 4430999 40066 1000
S1 2 4431000 4431999 43663 1000
S1 2 4432000 4432999 39096 1000
S1 2 4433000 4433999 37651 998
S1 2 4434000 4434999 41723 1000
S1 2 4435000 4435999 43465 997
S1 2 4436000 4436999 39757 1000
S1 2 4437000 4437999 37877 1000
S1 2 4438000 4438999 37226 994
S1 2 4439000 4439999 40570 1000
S1 2 4440000 4440999 37356 1000
S1 2 4441000 4441999 37168 1000
S1 2 4442000 4442999 45990 997
S1 2 4443000 4443999 33671 998
S1 2 4444000 4444999 33843 998
S1 2 4445000 4445999 39635 998
S1 2 4446000 4446999 37283 1000
S1 2 4447000 4447999 34525 999
S1 2 4448000 4448999 39747 1000
S1 2 4449000 4449999 46300 1000
S1 2 4450000 4450999 38012 1000
S1 2 4451000 4451999 28146 1000
S1 2 4452000 4452999 41707 996
S1 2 4453000 4453999 41815 993
S1 2 4454000 4454999 46964 999
S1 2 4455000 4455999 39487 1000
S1 2 4456000 4456999 41116 1000
S1 2 4457000 4457999 38472 1000
S1 2 4458000 4458999 45828 1000
S1 2 4459000 4459999 42371 1000
S1 2 4460000 4460999 28124 1000
S1 2 4461000 4461999 41779 993
S1 2 4462000 4462999 42134 999
S1 2 4463000 4463999 47069 1000
S1 2 4464000 4464999 40438 986
S1 2 4465000 4465999 32327 1000
S1 2 4466000 4466999 45085 999
S1 2 4467000 4467999 43377 1000
S1 2 4468000 4468999 35935 998
S1 2 4469000 4469999 19793 1000
S1 2 4470000 4470999 0 1000
S1 2 4471000 4471999 0 999
S1 2 4472000 4472999 27733 999
S1 2 4473000 4473999 37804 997
S1 2 4474000 4474999 31921 994
S1 2 4475000 4475999 40117 1000
S1 2 4476000 4476999 32388 996
S1 2 4477000 4477999 45454 995
S1 2 4478000 4478999 34352 981
S1 2 4479000 4479999 40818 1000
S1 2 4480000 4480999 40263 1000
S1 2 4481000 4481999 33118 988
S1 2 4482000 4482999 40554 1000
S1 2 4483000 4483999 32446 794
S10 2 4355000 4355999 11231 389
S10 2 4356000 4356999 39343 1000
S10 2 4357000 4357999 52749 1000
S10 2 4358000 4358999 50099 1000
S10 2 4359000 4359999 43062 1000
S10 2 4360000 4360999 44888 1000
S10 2 4361000 4361999 47656 1000
S10 2 4362000 4362999 50177 1000
S10 2 4363000 4363999 45315 1000
S10 2 4364000 4364999 40179 999
S10 2 4365000 4365999 44115 999
S10 2 4366000 4366999 43480 1000
S10 2 4367000 4367999 48304 1000
S10 2 4368000 4368999 48273 1000
S10 2 4369000 4369999 40414 1000
S10 2 4370000 4370999 43533 1000
S10 2 4371000 4371999 47770 1000
S10 2 4372000 4372999 43292 1000
S10 2 4373000 4373999 43030 1000
S10 2 4374000 4374999 39563 1000
S10 2 4375000 4375999 46642 1000
S10 2 4376000 4376999 44444 1000
S10 2 4377000 4377999 41041 995
S10 2 4378000 4378999 42278 1000
S10 2 4379000 4379999 47403 1000
S10 2 4380000 4380999 41065 1000
S10 2 4381000 4381999 43878 1000
S10 2 4382000 4382999 49034 1000
S10 2 4383000 4383999 39487 999
S10 2 4384000 4384999 43295 1000
S10 2 4385000 4385999 47925 1000
S10 2 4386000 4386999 47014 999
S10 2 4387000 4387999 49017 1000
S10 2 4388000 4388999 51298 988
S10 2 4389000 4389999 44627 1000
S10 2 4390000 4390999 48677 1000
S10 2 4391000 4391999 42030 1000
S10 2 4392000 4392999 41336 1000
S10 2 4393000 4393999 36985 1000
S10 2 4394000 4394999 41876 1000
S10 2 4395000 4395999 40293 1000
S10 2 4396000 4396999 46042 1000
S10 2 4397000 4397999 43505 1000
S10 2 4398000 4398999 50055 1000
S10 2 4399000 4399999 49475 1000
S10 2 4400000 4400999 55244 999
S10 2 4401000 4401999 45316 1000
S10 2 4402000 4402999 45666 998
S10 2 4403000 4403999 47518 1000
S10 2 4404000 4404999 41700 993
S10 2 4405000 4405999 36578 999
S10 2 4406000 4406999 46021 1000
S10 2 4407000 4407999 48712 1000
S10 2 4408000 4408999 50226 1000
S10 2 4409000 4409999 47373 997
S10 2 4410000 4410999 43147 1000
S10 2 4411000 4411999 129 994
S10 2 4412000 4412999 34573 1000
S10 2 4413000 4413999 47330 1000
S10 2 4414000 4414999 41571 1000
S10 2 4415000 4415999 44437 1000
S10 2 4416000 4416999 47925 1000
S10 2 4417000 4417999 44883 1000
S10 2 4418000 4418999 45289 1000
S10 2 4419000 4419999 51539 1000
S10 2 4420000 4420999 41323 1000
S10 2 4421000 4421999 39801 993
S10 2 4422000 4422999 45883 1000
S10 2 4423000 4423999 46061 1000
S10 2 4424000 4424999 43858 1000
S10 2 4425000 4425999 49319 1000
S10 2 4426000 4426999 44411 999
S10 2 4427000 4427999 44940 1000
S10 2 4428000 4428999 45673 997
S10 2 4429000 4429999 44383 1000
S10 2 4430000 4430999 45135 1000
S10 2 4431000 4431999 46070 1000
S10 2 4432000 4432999 46317 1000
S10 2 4433000 4433999 37377 998
S10 2 4434000 4434999 28419 1000
S10 2 4435000 4435999 44981 997
S10 2 4436000 4436999 46612 1000
S10 2 4437000 4437999 45668 1000
S10 2 4438000 4438999 39665 994
S10 2 4439000 4439999 46865 1000
S10 2 4440000 4440999 42900 1000
S10 2 4441000 4441999 37114 1000
S10 2 4442000 4442999 47397 997
S10 2 4443000 4443999 40458 998
S10 2 4444000 4444999 38602 998
S10 2 4445000 4445999 46398 998
S10 2 4446000 4446999 43546 1000
S10 2 4447000 4447999 38463 999
S10 2 4448000 4448999 47351 1000
S10 2 4449000 4449999 40708 1000
S10 2 4450000 4450999 44270 1000
S10 2 4451000 4451999 38692 1000
S10 2 4452000 4452999 40478 996
S10 2 4453000 4453999 44731 993
S10 2 4454000 4454999 36603 999
S10 2 4455000 4455999 46798 1000
S10 2 4456000 4456999 47414 1000
S10 2 4457000 4457999 41324 1000
S10 2 4458000 4458999 34318 1000
S10 2 4459000 4459999 37787 1000
S10 2 4460000 4460999 36444 1000
S10 2 4461000 4461999 37259 993
S10 2 4462000 4462999 52008 999
S10 2 4463000 4463999 42869 1000
