Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XR_group8 115000 115999 25229 634
S1 XR_group8 116000 116999 37566 995
S1 XR_group8 117000 117999 40439 1000
S1 XR_group8 118000 118999 42059 1000
S1 XR_group8 119000 119999 41155 997
S1 XR_group8 120000 120999 43745 1000
S1 XR_group8 121000 121999 40988 1000
S1 XR_group8 122000 122999 43442 1000
S1 XR_group8 123000 123999 42870 1000
S1 XR_group8 124000 124999 45059 1000
S1 XR_group8 125000 125999 42603 1000
S1 XR_group8 126000 126999 41918 999
S1 XR_group8 127000 127999 41354 996
S1 XR_group8 128000 128999 44751 1000
S1 XR_group8 129000 129999 40679 1000
S1 XR_group8 130000 130999 44803 1000
S1 XR_group8 131000 131999 42392 996
S1 XR_group8 132000 132999 39849 1000
S1 XR_group8 133000 133999 43255 1000
S1 XR_group8 134000 134999 41920 1000
S1 XR_group8 135000 135999 39758 1000
S1 XR_group8 136000 136999 35763 999
S1 XR_group8 137000 137999 42086 998
S1 XR_group8 138000 138999 45832 1000
S1 XR_group8 139000 139999 50276 1000
S1 XR_group8 140000 140999 40639 1000
S1 XR_group8 141000 141999 41113 997
S1 XR_group8 142000 142999 51233 1000
S1 XR_group8 143000 143999 41404 1000
S1 XR_group8 144000 144999 41393 1000
S1 XR_group8 145000 145999 36969 998
S1 XR_group8 146000 146999 46357 1000
S1 XR_group8 147000 147999 41119 1000
S1 XR_group8 148000 148999 46364 999
S1 XR_group8 149000 149999 39576 1000
S1 XR_group8 150000 150999 39206 1000
S1 XR_group8 151000 151999 44617 1000
S1 XR_group8 152000 152999 43167 1000
S1 XR_group8 153000 153999 41148 1000
S1 XR_group8 154000 154999 42895 1000
S1 XR_group8 155000 155999 37156 993
S1 XR_group8 156000 156999 32722 1000
S1 XR_group8 157000 157999 45155 1000
S1 XR_group8 158000 158999 46838 1000
S1 XR_group8 159000 159999 45832 1000
S1 XR_group8 160000 160999 42420 1000
S1 XR_group8 161000 161999 41586 1000
S1 XR_group8 162000 162999 42139 1000
S1 XR_group8 163000 163999 40919 999
S1 XR_group8 164000 164999 41834 1000
S1 XR_group8 165000 165999 42159 999
S1 XR_group8 166000 166999 40297 1000
S1 XR_group8 167000 167999 34258 992
S1 XR_group8 168000 168999 46323 999
S1 XR_group8 169000 169999 38084 999
S1 XR_group8 170000 170999 43163 1000
S1 XR_group8 171000 171999 40831 1000
S1 XR_group8 172000 172999 40837 1000
S1 XR_group8 173000 173999 38155 1000
S1 XR_group8 174000 174999 38713 997
S1 XR_group8 175000 175999 41401 999
S1 XR_group8 176000 176999 39778 1000
S1 XR_group8 177000 177999 42437 1000
S1 XR_group8 178000 178999 37998 1000
S1 XR_group8 179000 179999 37711 1000
S1 XR_group8 180000 180999 39605 1000
S1 XR_group8 181000 181999 43539 1000
S1 XR_group8 182000 182999 36979 1000
S1 XR_group8 183000 183999 44900 999
S1 XR_group8 184000 184999 38422 1000
S1 XR_group8 185000 185999 36961 1000
S1 XR_group8 186000 186999 46586 999
S1 XR_group8 187000 187999 37651 995
S1 XR_group8 188000 188999 41614 1000
S1 XR_group8 189000 189999 42899 1000
S1 XR_group8 190000 190999 40864 999
S1 XR_group8 191000 191999 41100 999
S1 XR_group8 192000 192999 40568 1000
S1 XR_group8 193000 193999 39954 1000
S1 XR_group8 194000 194999 39189 1000
S1 XR_group8 195000 195999 38026 1000
S1 XR_group8 196000 196999 40953 999
S1 XR_group8 197000 197999 41435 1000
S1 XR_group8 198000 198999 37017 1000
S1 XR_group8 199000 199999 40472 1000
S1 XR_group8 2e+05 200999 40703 999
S1 XR_group8 201000 201999 41719 1000
S1 XR_group8 202000 202999 40595 1000
S1 XR_group8 203000 203999 43092 998
S1 XR_group8 204000 204999 43343 999
S1 XR_group8 205000 205999 37879 998
S1 XR_group8 206000 206999 41995 1000
S1 XR_group8 207000 207999 45185 1000
S1 XR_group8 208000 208999 35115 998
S1 XR_group8 209000 209999 39376 995
S1 XR_group8 210000 210999 37745 999
S1 XR_group8 211000 211999 42822 1000
S1 XR_group8 212000 212999 43779 999
S1 XR_group8 213000 213999 43248 1000
S1 XR_group8 214000 214999 39776 996
S1 XR_group8 215000 215999 37723 1000
S1 XR_group8 216000 216999 40162 1000
S1 XR_group8 217000 217999 40670 1000
S1 XR_group8 218000 218999 40789 999
S1 XR_group8 219000 219999 42432 1000
S1 XR_group8 220000 220999 44473 999
S1 XR_group8 221000 221999 42319 1000
S1 XR_group8 222000 222999 42961 1000
S1 XR_group8 223000 223999 38897 1000
S1 XR_group8 224000 224999 41971 1000
S1 XR_group8 225000 225999 41425 1000
S1 XR_group8 226000 226999 44361 1000
S1 XR_group8 227000 227999 44208 1000
S1 XR_group8 228000 228999 41750 1000
S1 XR_group8 229000 229999 40498 999
S1 XR_group8 230000 230999 41741 996
S1 XR_group8 231000 231999 44757 1000
S1 XR_group8 232000 232999 37118 999
S1 XR_group8 233000 233999 39786 1000
S1 XR_group8 234000 234999 40909 1000
S1 XR_group8 235000 235999 39194 1000
S1 XR_group8 236000 236999 38270 1000
S1 XR_group8 237000 237999 44038 1000
S1 XR_group8 238000 238999 44712 1000
S1 XR_group8 239000 239999 45017 1000
S1 XR_group8 240000 240999 36712 997
S1 XR_group8 241000 241999 38639 1000
S1 XR_group8 242000 242999 43948 1000
S1 XR_group8 243000 243999 38954 998
S1 XR_group8 244000 244999 41137 997
S1 XR_group8 245000 245999 38449 1000
S1 XR_group8 246000 246999 40620 998
S1 XR_group8 247000 247999 36941 999
S1 XR_group8 248000 248999 40441 1000
S1 XR_group8 249000 249999 29270 988
S1 XR_group8 250000 250999 34883 1000
S1 XR_group8 251000 251999 41156 1000
S1 XR_group8 252000 252999 43701 1000
S1 XR_group8 253000 253999 39690 1000
S1 XR_group8 254000 254999 32035 1000
S1 XR_group8 255000 255999 41571 1000
S1 XR_group8 256000 256999 36569 1000
S1 XR_group8 257000 257999 40542 997
S1 XR_group8 258000 258999 39920 1000
S1 XR_group8 259000 259999 39534 999
S1 XR_group8 260000 260999 37905 1000
S1 XR_group8 261000 261999 41674 999
S1 XR_group8 262000 262999 45496 1000
S1 XR_group8 263000 263999 39591 1000
S1 XR_group8 264000 264999 39356 1000
S1 XR_group8 265000 265999 39315 1000
S1 XR_group8 266000 266999 38041 1000
S1 XR_group8 267000 267999 41064 1000
S1 XR_group8 268000 268999 41415 1000
S1 XR_group8 269000 269999 41304 1000
S1 XR_group8 270000 270999 45383 1000
S1 XR_group8 271000 271999 42430 1000
S1 XR_group8 272000 272999 42882 1000
S1 XR_group8 273000 273999 42356 1000
S1 XR_group8 274000 274999 45225 1000
S1 XR_group8 275000 275999 36278 998
S1 XR_group8 276000 276999 43310 995
S1 XR_group8 277000 277999 45502 1000
S1 XR_group8 278000 278999 37896 1000
S1 XR_group8 279000 279999 0 1000
S1 XR_group8 280000 280999 29426 993
S1 XR_group8 281000 281999 44391 1000
S1 XR_group8 282000 282999 39114 991
S1 XR_group8 283000 283999 46321 1000
S1 XR_group8 284000 284999 38466 1000
S1 XR_group8 285000 285999 43071 1000
S1 XR_group8 286000 286999 43618 999
S1 XR_group8 287000 287999 47284 1000
S1 XR_group8 288000 288999 35881 997
S1 XR_group8 289000 289999 33459 999
S1 XR_group8 290000 290999 36094 997
S1 XR_group8 291000 291999 35285 1000
S1 XR_group8 292000 292999 36285 1000
S1 XR_group8 293000 293999 44428 998
