Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XR_group6 1635000 1635999 1962 39
S1 XR_group6 1636000 1636999 42140 1000
S1 XR_group6 1637000 1637999 43261 1000
S1 XR_group6 1638000 1638999 38774 999
S1 XR_group6 1639000 1639999 39917 1000
S1 XR_group6 1640000 1640999 39951 1000
S1 XR_group6 1641000 1641999 39705 1000
S1 XR_group6 1642000 1642999 42021 1000
S1 XR_group6 1643000 1643999 37572 1000
S1 XR_group6 1644000 1644999 39599 1000
S1 XR_group6 1645000 1645999 39844 1000
S1 XR_group6 1646000 1646999 37138 998
S1 XR_group6 1647000 1647999 39093 1000
S1 XR_group6 1648000 1648999 44675 999
S1 XR_group6 1649000 1649999 41859 1000
S1 XR_group6 1650000 1650999 38206 1000
S1 XR_group6 1651000 1651999 37699 1000
S1 XR_group6 1652000 1652999 40685 1000
S1 XR_group6 1653000 1653999 45407 982
S1 XR_group6 1654000 1654999 36665 1000
S1 XR_group6 1655000 1655999 37261 1000
S1 XR_group6 1656000 1656999 38894 1000
S1 XR_group6 1657000 1657999 39091 999
S1 XR_group6 1658000 1658999 39047 1000
S1 XR_group6 1659000 1659999 41802 1000
S1 XR_group6 1660000 1660999 39493 993
S1 XR_group6 1661000 1661999 37415 1000
S1 XR_group6 1662000 1662999 39018 1000
S1 XR_group6 1663000 1663999 39158 1000
S1 XR_group6 1664000 1664999 23156 1000
S1 XR_group6 1665000 1665999 37479 997
S1 XR_group6 1666000 1666999 43332 999
S1 XR_group6 1667000 1667999 41857 1000
S1 XR_group6 1668000 1668999 40406 1000
S1 XR_group6 1669000 1669999 38365 1000
S1 XR_group6 1670000 1670999 39678 1000
S1 XR_group6 1671000 1671999 44060 1000
S1 XR_group6 1672000 1672999 38878 1000
S1 XR_group6 1673000 1673999 38198 1000
S1 XR_group6 1674000 1674999 45116 1000
S1 XR_group6 1675000 1675999 39113 1000
S1 XR_group6 1676000 1676999 37951 1000
S1 XR_group6 1677000 1677999 39489 1000
S1 XR_group6 1678000 1678999 42245 1000
S1 XR_group6 1679000 1679999 38277 1000
S1 XR_group6 1680000 1680999 41027 1000
S1 XR_group6 1681000 1681999 43747 1000
S1 XR_group6 1682000 1682999 44551 992
S1 XR_group6 1683000 1683999 65258 994
S1 XR_group6 1684000 1684999 48812 985
S1 XR_group6 1685000 1685999 79667 990
S1 XR_group6 1686000 1686999 315154 994
S1 XR_group6 1687000 1687999 36984 986
S1 XR_group6 1688000 1688999 52367 995
S1 XR_group6 1689000 1689999 47252 998
S1 XR_group6 1690000 1690999 37516 1000
S1 XR_group6 1691000 1691999 42356 1000
S1 XR_group6 1692000 1692999 41389 1000
S1 XR_group6 1693000 1693999 41246 998
S1 XR_group6 1694000 1694999 41673 1000
S1 XR_group6 1695000 1695999 37139 1000
S1 XR_group6 1696000 1696999 37800 1000
S1 XR_group6 1697000 1697999 41538 1000
S1 XR_group6 1698000 1698999 40793 1000
