Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XL_group1a 7321000 7321999 14082 351
S1 XL_group1a 7322000 7322999 41832 982
S1 XL_group1a 7323000 7323999 40513 1000
S1 XL_group1a 7324000 7324999 38241 1000
S1 XL_group1a 7325000 7325999 38506 1000
S1 XL_group1a 7326000 7326999 44200 1000
S1 XL_group1a 7327000 7327999 41694 1000
S1 XL_group1a 7328000 7328999 41078 1000
S1 XL_group1a 7329000 7329999 41913 1000
S1 XL_group1a 7330000 7330999 42086 1000
S1 XL_group1a 7331000 7331999 36650 1000
S1 XL_group1a 7332000 7332999 41649 1000
S1 XL_group1a 7333000 7333999 40524 1000
S1 XL_group1a 7334000 7334999 40442 1000
S1 XL_group1a 7335000 7335999 41891 1000
S1 XL_group1a 7336000 7336999 41450 1000
S1 XL_group1a 7337000 7337999 44453 997
S1 XL_group1a 7338000 7338999 46420 1000
S1 XL_group1a 7339000 7339999 41968 1000
S1 XL_group1a 7340000 7340999 17350 1000
S1 XL_group1a 7341000 7341999 24992 997
S1 XL_group1a 7342000 7342999 91443 999
S1 XL_group1a 7343000 7343999 57941 1000
S1 XL_group1a 7344000 7344999 49970 1000
S1 XL_group1a 7345000 7345999 40512 990
S1 XL_group1a 7346000 7346999 30487 1000
S1 XL_group1a 7347000 7347999 38457 1000
S1 XL_group1a 7348000 7348999 42756 996
S1 XL_group1a 7349000 7349999 42911 1000
S1 XL_group1a 7350000 7350999 38809 995
S1 XL_group1a 7351000 7351999 41696 1000
S1 XL_group1a 7352000 7352999 46965 1000
S1 XL_group1a 7353000 7353999 37275 995
S1 XL_group1a 7354000 7354999 35417 999
S1 XL_group1a 7355000 7355999 41863 1000
S1 XL_group1a 7356000 7356999 41961 1000
S1 XL_group1a 7357000 7357999 40451 1000
S1 XL_group1a 7358000 7358999 33164 1000
S1 XL_group1a 7359000 7359999 39244 1000
S1 XL_group1a 7360000 7360999 42528 999
S1 XL_group1a 7361000 7361999 40966 1000
S1 XL_group1a 7362000 7362999 38005 1000
S1 XL_group1a 7363000 7363999 44704 998
S1 XL_group1a 7364000 7364999 40822 997
S1 XL_group1a 7365000 7365999 37156 998
S1 XL_group1a 7366000 7366999 40063 1000
S1 XL_group1a 7367000 7367999 42179 1000
S1 XL_group1a 7368000 7368999 45633 1000
S1 XL_group1a 7369000 7369999 46134 999
S1 XL_group1a 7370000 7370999 41862 1000
S1 XL_group1a 7371000 7371999 42570 1000
S1 XL_group1a 7372000 7372999 43169 999
S1 XL_group1a 7373000 7373999 45815 1000
S1 XL_group1a 7374000 7374999 41869 1000
S1 XL_group1a 7375000 7375999 43371 999
S1 XL_group1a 7376000 7376999 41806 1000
S1 XL_group1a 7377000 7377999 48703 1000
S1 XL_group1a 7378000 7378999 39868 1000
S1 XL_group1a 7379000 7379999 37557 999
S1 XL_group1a 7380000 7380999 44810 997
S1 XL_group1a 7381000 7381999 44799 1000
S1 XL_group1a 7382000 7382999 37966 1000
S1 XL_group1a 7383000 7383999 42991 1000
S1 XL_group1a 7384000 7384999 37075 1000
S1 XL_group1a 7385000 7385999 41528 997
S1 XL_group1a 7386000 7386999 42742 1000
S1 XL_group1a 7387000 7387999 41853 1000
S1 XL_group1a 7388000 7388999 48543 1000
S1 XL_group1a 7389000 7389999 44222 1000
S1 XL_group1a 7390000 7390999 38401 999
S1 XL_group1a 7391000 7391999 43546 1000
S1 XL_group1a 7392000 7392999 35470 991
S1 XL_group1a 7393000 7393999 37619 994
S1 XL_group1a 7394000 7394999 42226 997
S1 XL_group1a 7395000 7395999 41575 998
S1 XL_group1a 7396000 7396999 41415 998
S1 XL_group1a 7397000 7397999 39388 999
S1 XL_group1a 7398000 7398999 39645 1000
S1 XL_group1a 7399000 7399999 35356 991
S1 XL_group1a 7400000 7400999 33787 997
S1 XL_group1a 7401000 7401999 32378 986
S1 XL_group1a 7402000 7402999 26976 987
S1 XL_group1a 7403000 7403999 32119 998
S1 XL_group1a 7404000 7404999 41142 1000
S1 XL_group1a 7405000 7405999 40051 1000
S1 XL_group1a 7406000 7406999 39183 1000
S1 XL_group1a 7407000 7407999 44021 1000
S1 XL_group1a 7408000 7408999 51068 1000
S1 XL_group1a 7409000 7409999 43000 1000
S1 XL_group1a 7410000 7410999 41993 995
S1 XL_group1a 7411000 7411999 41053 1000
S1 XL_group1a 7412000 7412999 34241 1000
S1 XL_group1a 7413000 7413999 0 1000
