Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XL_group1a 2926000 2926999 2019 55
S1 XL_group1a 2927000 2927999 39881 999
S1 XL_group1a 2928000 2928999 39354 1000
S1 XL_group1a 2929000 2929999 38760 997
S1 XL_group1a 2930000 2930999 40681 1000
S1 XL_group1a 2931000 2931999 42650 1000
S1 XL_group1a 2932000 2932999 44298 1000
S1 XL_group1a 2933000 2933999 41000 1000
S1 XL_group1a 2934000 2934999 42561 1000
S1 XL_group1a 2935000 2935999 24957 985
S1 XL_group1a 2936000 2936999 46849 997
S1 XL_group1a 2937000 2937999 39816 1000
S1 XL_group1a 2938000 2938999 43018 1000
S1 XL_group1a 2939000 2939999 37648 1000
S1 XL_group1a 2940000 2940999 38703 1000
S1 XL_group1a 2941000 2941999 43066 1000
S1 XL_group1a 2942000 2942999 39660 1000
S1 XL_group1a 2943000 2943999 37056 1000
S1 XL_group1a 2944000 2944999 33931 996
S1 XL_group1a 2945000 2945999 41114 1000
S1 XL_group1a 2946000 2946999 40131 1000
S1 XL_group1a 2947000 2947999 37322 1000
S1 XL_group1a 2948000 2948999 39227 1000
S1 XL_group1a 2949000 2949999 46042 1000
S1 XL_group1a 2950000 2950999 39211 1000
S1 XL_group1a 2951000 2951999 40844 1000
S1 XL_group1a 2952000 2952999 39429 997
S1 XL_group1a 2953000 2953999 42962 1000
S1 XL_group1a 2954000 2954999 36163 1000
S1 XL_group1a 2955000 2955999 40041 1000
S1 XL_group1a 2956000 2956999 41000 1000
S1 XL_group1a 2957000 2957999 39027 1000
S1 XL_group1a 2958000 2958999 38081 999
S1 XL_group1a 2959000 2959999 36226 999
S1 XL_group1a 2960000 2960999 40354 1000
S1 XL_group1a 2961000 2961999 37112 1000
S1 XL_group1a 2962000 2962999 37452 1000
S1 XL_group1a 2963000 2963999 36782 1000
S1 XL_group1a 2964000 2964999 39302 1000
S1 XL_group1a 2965000 2965999 43250 1000
S1 XL_group1a 2966000 2966999 43414 1000
S1 XL_group1a 2967000 2967999 42677 997
S1 XL_group1a 2968000 2968999 41866 1000
S1 XL_group1a 2969000 2969999 34300 1000
