Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XL_group1a 2998000 2998999 27638 644
S1 XL_group1a 2999000 2999999 40989 1000
S1 XL_group1a 3e+06 3000999 40177 1000
S1 XL_group1a 3001000 3001999 42117 994
S1 XL_group1a 3002000 3002999 38792 999
S1 XL_group1a 3003000 3003999 36065 992
S1 XL_group1a 3004000 3004999 44483 1000
S1 XL_group1a 3005000 3005999 31718 999
S1 XL_group1a 3006000 3006999 57012 990
S1 XL_group1a 3007000 3007999 98595 970
S1 XL_group1a 3008000 3008999 42897 991
S1 XL_group1a 3009000 3009999 39411 1000
S1 XL_group1a 3010000 3010999 35616 1000
S1 XL_group1a 3011000 3011999 38448 1000
S1 XL_group1a 3012000 3012999 33031 1000
S1 XL_group1a 3013000 3013999 37425 1000
S1 XL_group1a 3014000 3014999 39011 998
S1 XL_group1a 3015000 3015999 37637 999
S1 XL_group1a 3016000 3016999 39278 1000
S1 XL_group1a 3017000 3017999 38482 1000
S1 XL_group1a 3018000 3018999 40578 1000
S1 XL_group1a 3019000 3019999 39937 1000
S1 XL_group1a 3020000 3020999 35247 1000
S1 XL_group1a 3021000 3021999 40204 1000
S1 XL_group1a 3022000 3022999 41886 1000
S1 XL_group1a 3023000 3023999 36214 1000
S1 XL_group1a 3024000 3024999 39148 1000
S1 XL_group1a 3025000 3025999 39632 1000
S1 XL_group1a 3026000 3026999 39908 999
S1 XL_group1a 3027000 3027999 42008 1000
S1 XL_group1a 3028000 3028999 36793 999
S1 XL_group1a 3029000 3029999 36947 999
S1 XL_group1a 3030000 3030999 41266 1000
S1 XL_group1a 3031000 3031999 38485 991
S1 XL_group1a 3032000 3032999 37139 1000
S1 XL_group1a 3033000 3033999 43471 1000
S1 XL_group1a 3034000 3034999 37722 1000
S1 XL_group1a 3035000 3035999 42991 1000
S1 XL_group1a 3036000 3036999 44076 1000
S1 XL_group1a 3037000 3037999 38980 1000
S1 XL_group1a 3038000 3038999 43268 1000
S1 XL_group1a 3039000 3039999 39779 1000
S1 XL_group1a 3040000 3040999 40484 1000
S1 XL_group1a 3041000 3041999 43925 1000
S1 XL_group1a 3042000 3042999 37939 1000
S1 XL_group1a 3043000 3043999 41180 1000
S1 XL_group1a 3044000 3044999 38417 1000
S1 XL_group1a 3045000 3045999 32085 998
S1 XL_group1a 3046000 3046999 29131 1000
S1 XL_group1a 3047000 3047999 41837 999
S1 XL_group1a 3048000 3048999 42284 1000
S1 XL_group1a 3049000 3049999 44387 1000
S1 XL_group1a 3050000 3050999 41231 1000
S1 XL_group1a 3051000 3051999 41243 999
S1 XL_group1a 3052000 3052999 41691 1000
S1 XL_group1a 3053000 3053999 40838 1000
S1 XL_group1a 3054000 3054999 43767 1000
S1 XL_group1a 3055000 3055999 41243 1000
S1 XL_group1a 3056000 3056999 43354 1000
S1 XL_group1a 3057000 3057999 41848 1000
S1 XL_group1a 3058000 3058999 40801 1000
S1 XL_group1a 3059000 3059999 40083 1000
S1 XL_group1a 3060000 3060999 39776 1000
S1 XL_group1a 3061000 3061999 41107 1000
S1 XL_group1a 3062000 3062999 40866 1000
S1 XL_group1a 3063000 3063999 43681 1000
S1 XL_group1a 3064000 3064999 40522 1000
S1 XL_group1a 3065000 3065999 41241 1000
S1 XL_group1a 3066000 3066999 42202 1000
S1 XL_group1a 3067000 3067999 36481 997
S1 XL_group1a 3068000 3068999 44172 993
S1 XL_group1a 3069000 3069999 38927 1000
S1 XL_group1a 3070000 3070999 41943 1000
S1 XL_group1a 3071000 3071999 44819 1000
S1 XL_group1a 3072000 3072999 39216 1000
S1 XL_group1a 3073000 3073999 43947 1000
S1 XL_group1a 3074000 3074999 39381 1000
S1 XL_group1a 3075000 3075999 36159 1000
S1 XL_group1a 3076000 3076999 40708 1000
S1 XL_group1a 3077000 3077999 41340 1000
S1 XL_group1a 3078000 3078999 39250 1000
S1 XL_group1a 3079000 3079999 42753 1000
S1 XL_group1a 3080000 3080999 42949 1000
S1 XL_group1a 3081000 3081999 38365 1000
S1 XL_group1a 3082000 3082999 27868 999
S1 XL_group1a 3083000 3083999 40234 1000
S1 XL_group1a 3084000 3084999 39990 998
S1 XL_group1a 3085000 3085999 40289 1000
S1 XL_group1a 3086000 3086999 37811 1000
S1 XL_group1a 3087000 3087999 48268 999
S1 XL_group1a 3088000 3088999 40573 1000
S1 XL_group1a 3089000 3089999 37595 1000
S1 XL_group1a 3090000 3090999 41943 1000
S1 XL_group1a 3091000 3091999 42570 997
S1 XL_group1a 3092000 3092999 44071 1000
S1 XL_group1a 3093000 3093999 40652 1000
S1 XL_group1a 3094000 3094999 40444 1000
S1 XL_group1a 3095000 3095999 39113 1000
S1 XL_group1a 3096000 3096999 40524 1000
S1 XL_group1a 3097000 3097999 44355 998
S1 XL_group1a 3098000 3098999 38615 1000
S1 XL_group1a 3099000 3099999 39438 999
