Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XR_group8 7349000 7349999 23272 568
S1 XR_group8 7350000 7350999 41882 1000
S1 XR_group8 7351000 7351999 37650 997
S1 XR_group8 7352000 7352999 42643 1000
S1 XR_group8 7353000 7353999 37316 1000
S1 XR_group8 7354000 7354999 48352 995
S1 XR_group8 7355000 7355999 41163 1000
S1 XR_group8 7356000 7356999 42308 1000
S1 XR_group8 7357000 7357999 39975 1000
S1 XR_group8 7358000 7358999 38939 1000
S1 XR_group8 7359000 7359999 41580 1000
S1 XR_group8 7360000 7360999 41656 1000
S1 XR_group8 7361000 7361999 44637 1000
S1 XR_group8 7362000 7362999 40218 994
S1 XR_group8 7363000 7363999 44330 999
S1 XR_group8 7364000 7364999 39549 1000
S1 XR_group8 7365000 7365999 38560 999
S1 XR_group8 7366000 7366999 38221 1000
S1 XR_group8 7367000 7367999 35091 1000
S1 XR_group8 7368000 7368999 39850 1000
S1 XR_group8 7369000 7369999 40573 1000
S1 XR_group8 7370000 7370999 36011 1000
S1 XR_group8 7371000 7371999 39845 1000
S1 XR_group8 7372000 7372999 40329 1000
S1 XR_group8 7373000 7373999 41633 1000
S1 XR_group8 7374000 7374999 38949 1000
S1 XR_group8 7375000 7375999 40182 1000
S1 XR_group8 7376000 7376999 42646 1000
S1 XR_group8 7377000 7377999 39858 1000
S1 XR_group8 7378000 7378999 42021 1000
S1 XR_group8 7379000 7379999 36118 1000
S1 XR_group8 7380000 7380999 37350 1000
S1 XR_group8 7381000 7381999 38298 999
S1 XR_group8 7382000 7382999 39316 1000
S1 XR_group8 7383000 7383999 38631 1000
S1 XR_group8 7384000 7384999 39661 999
S1 XR_group8 7385000 7385999 41420 1000
S1 XR_group8 7386000 7386999 45386 1000
S1 XR_group8 7387000 7387999 40648 1000
S1 XR_group8 7388000 7388999 44877 999
S1 XR_group8 7389000 7389999 48213 1000
S1 XR_group8 7390000 7390999 43699 1000
S1 XR_group8 7391000 7391999 36395 997
S1 XR_group8 7392000 7392999 39365 1000
S1 XR_group8 7393000 7393999 41040 1000
S1 XR_group8 7394000 7394999 35157 999
S1 XR_group8 7395000 7395999 41817 1000
S1 XR_group8 7396000 7396999 38998 1000
S1 XR_group8 7397000 7397999 38671 1000
S1 XR_group8 7398000 7398999 35014 1000
S1 XR_group8 7399000 7399999 41435 1000
S1 XR_group8 7400000 7400999 41123 1000
S1 XR_group8 7401000 7401999 42850 999
S1 XR_group8 7402000 7402999 43828 1000
S1 XR_group8 7403000 7403999 41095 1000
S1 XR_group8 7404000 7404999 38486 1000
S1 XR_group8 7405000 7405999 39500 1000
S1 XR_group8 7406000 7406999 39244 1000
S1 XR_group8 7407000 7407999 41536 1000
S1 XR_group8 7408000 7408999 39829 999
S1 XR_group8 7409000 7409999 32089 1000
S1 XR_group8 7410000 7410999 36236 998
S1 XR_group8 7411000 7411999 35854 1000
S1 XR_group8 7412000 7412999 40207 1000
S1 XR_group8 7413000 7413999 38698 997
S1 XR_group8 7414000 7414999 43057 1000
S1 XR_group8 7415000 7415999 43409 1000
S1 XR_group8 7416000 7416999 40706 1000
S1 XR_group8 7417000 7417999 38016 1000
S1 XR_group8 7418000 7418999 43554 1000
S1 XR_group8 7419000 7419999 39928 1000
S1 XR_group8 7420000 7420999 38540 1000
S1 XR_group8 7421000 7421999 39667 999
S1 XR_group8 7422000 7422999 40378 1000
S1 XR_group8 7423000 7423999 36824 999
S1 XR_group8 7424000 7424999 39114 1000
S1 XR_group8 7425000 7425999 43468 1000
S1 XR_group8 7426000 7426999 41247 998
S1 XR_group8 7427000 7427999 39085 998
S1 XR_group8 7428000 7428999 40323 995
S1 XR_group8 7429000 7429999 24940 999
S1 XR_group8 7430000 7430999 3108 1000
S1 XR_group8 7431000 7431999 0 1000
S1 XR_group8 7432000 7432999 0 1000
S1 XR_group8 7433000 7433999 0 1000
S1 XR_group8 7434000 7434999 0 1000
S1 XR_group8 7435000 7435999 0 1000
S1 XR_group8 7436000 7436999 8632 1000
S1 XR_group8 7437000 7437999 44628 973
S1 XR_group8 7438000 7438999 13808 998
S1 XR_group8 7439000 7439999 4789 996
S1 XR_group8 7440000 7440999 15966 998
S1 XR_group8 7441000 7441999 46862 1000
S1 XR_group8 7442000 7442999 38983 1000
S1 XR_group8 7443000 7443999 41123 1000
S1 XR_group8 7444000 7444999 42841 998
S1 XR_group8 7445000 7445999 39040 1000
S1 XR_group8 7446000 7446999 40572 1000
S1 XR_group8 7447000 7447999 36576 1000
S1 XR_group8 7448000 7448999 41691 1000
S1 XR_group8 7449000 7449999 45446 1000
S1 XR_group8 7450000 7450999 46528 1000
S1 XR_group8 7451000 7451999 44685 1000
S1 XR_group8 7452000 7452999 42447 1000
S1 XR_group8 7453000 7453999 38508 1000
S1 XR_group8 7454000 7454999 41326 1000
S1 XR_group8 7455000 7455999 43245 1000
S1 XR_group8 7456000 7456999 37498 1000
S1 XR_group8 7457000 7457999 41441 1000
S1 XR_group8 7458000 7458999 43428 1000
S1 XR_group8 7459000 7459999 41845 1000
S1 XR_group8 7460000 7460999 44596 1000
S1 XR_group8 7461000 7461999 43762 997
S1 XR_group8 7462000 7462999 43758 999
S1 XR_group8 7463000 7463999 46340 998
S1 XR_group8 7464000 7464999 40684 1000
S1 XR_group8 7465000 7465999 45298 1000
S1 XR_group8 7466000 7466999 44127 1000
S1 XR_group8 7467000 7467999 42425 997
S1 XR_group8 7468000 7468999 41547 1000
S1 XR_group8 7469000 7469999 38374 1000
