Indiv CHROM pos1 pos2 sum_depth n_sites
S1 3 18485000 18485999 3042 78
S1 3 18486000 18486999 42300 1000
S1 3 18487000 18487999 43397 1000
S1 3 18488000 18488999 40086 1000
S1 3 18489000 18489999 42301 1000
S1 3 18490000 18490999 37952 1000
S1 3 18491000 18491999 39102 1000
S1 3 18492000 18492999 42175 1000
S1 3 18493000 18493999 40433 999
S1 3 18494000 18494999 40011 1000
S1 3 18495000 18495999 39544 1000
S1 3 18496000 18496999 36679 1000
S1 3 18497000 18497999 39832 1000
S1 3 18498000 18498999 39168 1000
S1 3 18499000 18499999 37657 1000
S1 3 18500000 18500999 39264 1000
S1 3 18501000 18501999 42140 1000
S1 3 18502000 18502999 42634 997
S1 3 18503000 18503999 45867 1000
S1 3 18504000 18504999 43849 1000
S1 3 18505000 18505999 39791 1000
S1 3 18506000 18506999 37973 1000
S1 3 18507000 18507999 42783 1000
S1 3 18508000 18508999 42241 1000
S1 3 18509000 18509999 40798 999
S1 3 18510000 18510999 43463 999
S1 3 18511000 18511999 38706 1000
S1 3 18512000 18512999 40490 999
S1 3 18513000 18513999 39733 1000
S1 3 18514000 18514999 38951 1000
S1 3 18515000 18515999 48315 1000
S1 3 18516000 18516999 37732 1000
S1 3 18517000 18517999 46876 1000
S1 3 18518000 18518999 47372 1000
S1 3 18519000 18519999 43405 993
S1 3 18520000 18520999 38908 1000
S1 3 18521000 18521999 38345 998
S1 3 18522000 18522999 41883 1000
S1 3 18523000 18523999 41504 998
S1 3 18524000 18524999 43450 1000
S1 3 18525000 18525999 47043 1000
S1 3 18526000 18526999 41411 999
S1 3 18527000 18527999 45993 1000
S1 3 18528000 18528999 39112 1000
S1 3 18529000 18529999 40660 1000
S1 3 18530000 18530999 39974 1000
S1 3 18531000 18531999 37688 1000
S1 3 18532000 18532999 43051 1000
S1 3 18533000 18533999 43690 1000
S1 3 18534000 18534999 43225 1000
S1 3 18535000 18535999 43323 1000
S1 3 18536000 18536999 41304 1000
S1 3 18537000 18537999 41561 1000
S1 3 18538000 18538999 40668 1000
S1 3 18539000 18539999 42220 1000
S1 3 18540000 18540999 44325 1000
S1 3 18541000 18541999 42580 1000
S1 3 18542000 18542999 41143 1000
S1 3 18543000 18543999 41257 1000
S1 3 18544000 18544999 39438 1000
S1 3 18545000 18545999 44311 1000
S1 3 18546000 18546999 45716 1000
S1 3 18547000 18547999 44370 1000
S1 3 18548000 18548999 32376 1000
S1 3 18549000 18549999 41606 1000
S1 3 18550000 18550999 39027 1000
S1 3 18551000 18551999 39880 1000
S1 3 18552000 18552999 42034 1000
S1 3 18553000 18553999 42141 1000
S1 3 18554000 18554999 44446 1000
S1 3 18555000 18555999 43009 1000
S1 3 18556000 18556999 35992 1000
S1 3 18557000 18557999 37608 1000
S1 3 18558000 18558999 41252 1000
S1 3 18559000 18559999 39377 1000
S1 3 18560000 18560999 44806 997
S1 3 18561000 18561999 45580 1000
S1 3 18562000 18562999 42904 1000
S1 3 18563000 18563999 43813 1000
S1 3 18564000 18564999 41863 1000
S1 3 18565000 18565999 43698 1000
S1 3 18566000 18566999 44647 1000
S1 3 18567000 18567999 42443 1000
S1 3 18568000 18568999 43071 1000
S1 3 18569000 18569999 37489 999
S1 3 18570000 18570999 39635 1000
S1 3 18571000 18571999 39916 1000
S1 3 18572000 18572999 43697 999
S1 3 18573000 18573999 41757 1000
S1 3 18574000 18574999 41090 1000
S1 3 18575000 18575999 42818 1000
S1 3 18576000 18576999 42303 1000
S1 3 18577000 18577999 42644 1000
S1 3 18578000 18578999 38404 1000
S1 3 18579000 18579999 45524 1000
S1 3 18580000 18580999 41758 1000
S1 3 18581000 18581999 35297 998
S1 3 18582000 18582999 37836 1000
S1 3 18583000 18583999 37093 1000
S1 3 18584000 18584999 40814 1000
S1 3 18585000 18585999 39595 1000
S1 3 18586000 18586999 41325 1000
S1 3 18587000 18587999 39451 998
S1 3 18588000 18588999 40905 1000
S1 3 18589000 18589999 39284 1000
S1 3 18590000 18590999 40396 1000
S1 3 18591000 18591999 38723 1000
S1 3 18592000 18592999 35449 1000
S1 3 18593000 18593999 41354 1000
S1 3 18594000 18594999 39745 1000
S1 3 18595000 18595999 41658 1000
S1 3 18596000 18596999 44362 1000
S1 3 18597000 18597999 41826 1000
S1 3 18598000 18598999 40112 1000
S1 3 18599000 18599999 41651 1000
S1 3 18600000 18600999 39041 1000
S1 3 18601000 18601999 38605 1000
S1 3 18602000 18602999 40645 1000
S1 3 18603000 18603999 38373 1000
S1 3 18604000 18604999 43105 1000
S1 3 18605000 18605999 38500 1000
S1 3 18606000 18606999 42061 1000
S1 3 18607000 18607999 39991 1000
S1 3 18608000 18608999 41938 1000
S1 3 18609000 18609999 43598 1000
S1 3 18610000 18610999 32618 999
S1 3 18611000 18611999 1688 998
S1 3 18612000 18612999 12881 999
S1 3 18613000 18613999 53242 999
S1 3 18614000 18614999 41861 1000
S1 3 18615000 18615999 41644 1000
S1 3 18616000 18616999 39144 1000
S1 3 18617000 18617999 32083 1000
S1 3 18618000 18618999 31902 998
S1 3 18619000 18619999 33446 1000
S1 3 18620000 18620999 42480 1000
S1 3 18621000 18621999 35218 1000
S1 3 18622000 18622999 37194 1000
S1 3 18623000 18623999 41134 1000
S1 3 18624000 18624999 39533 1000
S1 3 18625000 18625999 40705 1000
S1 3 18626000 18626999 41663 1000
S1 3 18627000 18627999 40401 1000
S1 3 18628000 18628999 36564 1000
S1 3 18629000 18629999 39075 1000
S1 3 18630000 18630999 41726 1000
S1 3 18631000 18631999 39563 1000
S1 3 18632000 18632999 41466 1000
S1 3 18633000 18633999 42002 1000
S1 3 18634000 18634999 37528 1000
S1 3 18635000 18635999 39055 1000
S1 3 18636000 18636999 41333 1000
S1 3 18637000 18637999 39701 1000
S1 3 18638000 18638999 37388 997
S1 3 18639000 18639999 14124 991
S1 3 18640000 18640999 40502 1000
S1 3 18641000 18641999 37625 1000
S1 3 18642000 18642999 39061 1000
S1 3 18643000 18643999 45016 1000
S1 3 18644000 18644999 41501 1000
S1 3 18645000 18645999 39674 1000
S1 3 18646000 18646999 40994 1000
S1 3 18647000 18647999 38345 1000
S1 3 18648000 18648999 41835 1000
S1 3 18649000 18649999 41309 1000
S1 3 18650000 18650999 41476 1000
S1 3 18651000 18651999 20974 496
S10 3 18485000 18485999 2957 78
S10 3 18486000 18486999 45756 1000
S10 3 18487000 18487999 41846 1000
S10 3 18488000 18488999 44768 1000
S10 3 18489000 18489999 46129 1000
S10 3 18490000 18490999 45248 1000
S10 3 18491000 18491999 45793 1000
S10 3 18492000 18492999 42200 1000
S10 3 18493000 18493999 49171 999
S10 3 18494000 18494999 45923 1000
S10 3 18495000 18495999 48194 1000
S10 3 18496000 18496999 38563 1000
