Indiv CHROM pos1 pos2 sum_depth n_sites
S1 2 23329000 23329999 2804 77
S1 2 23330000 23330999 36925 1000
S1 2 23331000 23331999 39921 1000
S1 2 23332000 23332999 43673 1000
S1 2 23333000 23333999 43008 1000
S1 2 23334000 23334999 37605 1000
S1 2 23335000 23335999 42651 1000
S1 2 23336000 23336999 40775 1000
S1 2 23337000 23337999 42179 1000
S1 2 23338000 23338999 39424 1000
S1 2 23339000 23339999 40193 1000
S1 2 23340000 23340999 43196 999
S1 2 23341000 23341999 37149 1000
S1 2 23342000 23342999 41325 1000
S1 2 23343000 23343999 45185 1000
S1 2 23344000 23344999 39465 1000
S1 2 23345000 23345999 39085 1000
S1 2 23346000 23346999 40130 1000
S1 2 23347000 23347999 40154 1000
S1 2 23348000 23348999 46705 1000
S1 2 23349000 23349999 45949 1000
S1 2 23350000 23350999 39330 1000
S1 2 23351000 23351999 45438 1000
S1 2 23352000 23352999 39481 1000
S1 2 23353000 23353999 41316 1000
S1 2 23354000 23354999 44977 1000
S1 2 23355000 23355999 41185 1000
S1 2 23356000 23356999 40630 1000
S1 2 23357000 23357999 43411 1000
S1 2 23358000 23358999 45793 999
S1 2 23359000 23359999 43078 1000
S1 2 23360000 23360999 41406 999
S1 2 23361000 23361999 39572 1000
S1 2 23362000 23362999 43144 1000
S1 2 23363000 23363999 45000 1000
S1 2 23364000 23364999 38530 1000
S1 2 23365000 23365999 39301 1000
S1 2 23366000 23366999 37210 1000
S1 2 23367000 23367999 38330 997
S1 2 23368000 23368999 40599 1000
S1 2 23369000 23369999 40374 1000
S1 2 23370000 23370999 47159 1000
S1 2 23371000 23371999 43571 1000
S1 2 23372000 23372999 37773 1000
S1 2 23373000 23373999 42579 1000
S1 2 23374000 23374999 42412 998
S1 2 23375000 23375999 7664 999
S1 2 23376000 23376999 36087 1000
S1 2 23377000 23377999 42658 999
S1 2 23378000 23378999 38818 1000
S1 2 23379000 23379999 39557 1000
S1 2 23380000 23380999 49187 1000
S1 2 23381000 23381999 43516 1000
S1 2 23382000 23382999 41001 1000
S1 2 23383000 23383999 39098 1000
S1 2 23384000 23384999 0 1000
S1 2 23385000 23385999 32313 999
S1 2 23386000 23386999 42624 1000
S1 2 23387000 23387999 39770 1000
S1 2 23388000 23388999 38954 1000
S1 2 23389000 23389999 41518 1000
S1 2 23390000 23390999 26198 999
S1 2 23391000 23391999 43448 999
S1 2 23392000 23392999 37935 1000
S1 2 23393000 23393999 40943 1000
S1 2 23394000 23394999 40443 996
S1 2 23395000 23395999 42304 1000
S1 2 23396000 23396999 36832 1000
S1 2 23397000 23397999 40378 999
S1 2 23398000 23398999 42343 1000
S1 2 23399000 23399999 43466 1000
S1 2 23400000 23400999 40411 1000
S1 2 23401000 23401999 40349 1000
S1 2 23402000 23402999 39805 1000
S1 2 23403000 23403999 42561 998
S1 2 23404000 23404999 40586 1000
S1 2 23405000 23405999 36170 1000
S1 2 23406000 23406999 37878 1000
S1 2 23407000 23407999 38914 1000
S1 2 23408000 23408999 38138 999
S1 2 23409000 23409999 36603 1000
S1 2 23410000 23410999 40759 1000
S1 2 23411000 23411999 40656 1000
S1 2 23412000 23412999 43314 1000
S1 2 23413000 23413999 43091 1000
S1 2 23414000 23414999 42626 1000
S1 2 23415000 23415999 46428 1000
S1 2 23416000 23416999 44441 1000
S1 2 23417000 23417999 44093 1000
S1 2 23418000 23418999 44730 992
S1 2 23419000 23419999 38701 1000
S1 2 23420000 23420999 39420 1000
S1 2 23421000 23421999 37519 998
S1 2 23422000 23422999 39051 1000
S1 2 23423000 23423999 43282 1000
S1 2 23424000 23424999 41702 1000
S1 2 23425000 23425999 39889 1000
S1 2 23426000 23426999 41259 1000
S1 2 23427000 23427999 44991 1000
S1 2 23428000 23428999 41631 995
S1 2 23429000 23429999 40184 1000
S1 2 23430000 23430999 48740 1000
S1 2 23431000 23431999 46208 1000
S1 2 23432000 23432999 44861 1000
S1 2 23433000 23433999 42080 1000
S1 2 23434000 23434999 39913 1000
S1 2 23435000 23435999 39289 1000
S1 2 23436000 23436999 42671 999
S1 2 23437000 23437999 41798 1000
S1 2 23438000 23438999 39350 1000
S1 2 23439000 23439999 41825 1000
S1 2 23440000 23440999 43655 1000
S1 2 23441000 23441999 40651 1000
S1 2 23442000 23442999 46549 990
S1 2 23443000 23443999 39722 1000
S1 2 23444000 23444999 49435 998
S1 2 23445000 23445999 34806 997
