Indiv CHROM pos1 pos2 sum_depth n_sites
S1 XR_group6 2701000 2701999 32389 822
S1 XR_group6 2702000 2702999 45437 1000
S1 XR_group6 2703000 2703999 38659 1000
S1 XR_group6 2704000 2704999 37998 999
S1 XR_group6 2705000 2705999 40327 1000
S1 XR_group6 2706000 2706999 42450 1000
S1 XR_group6 2707000 2707999 41373 1000
S1 XR_group6 2708000 2708999 45203 999
S1 XR_group6 2709000 2709999 40822 1000
S1 XR_group6 2710000 2710999 40396 1000
S1 XR_group6 2711000 2711999 36817 1000
S1 XR_group6 2712000 2712999 43166 1000
S1 XR_group6 2713000 2713999 42275 996
S1 XR_group6 2714000 2714999 41892 995
S1 XR_group6 2715000 2715999 43186 1000
S1 XR_group6 2716000 2716999 39030 1000
S1 XR_group6 2717000 2717999 38233 999
S1 XR_group6 2718000 2718999 44818 1000
S1 XR_group6 2719000 2719999 45042 1000
S1 XR_group6 2720000 2720999 42251 1000
S1 XR_group6 2721000 2721999 38726 999
S1 XR_group6 2722000 2722999 45463 1000
S1 XR_group6 2723000 2723999 45786 1000
S1 XR_group6 2724000 2724999 39440 1000
S1 XR_group6 2725000 2725999 41465 1000
S1 XR_group6 2726000 2726999 43778 1000
S1 XR_group6 2727000 2727999 39309 998
S1 XR_group6 2728000 2728999 36569 1000
S1 XR_group6 2729000 2729999 41001 1000
S1 XR_group6 2730000 2730999 38961 998
S1 XR_group6 2731000 2731999 45803 1000
S1 XR_group6 2732000 2732999 44215 1000
S1 XR_group6 2733000 2733999 44407 1000
S1 XR_group6 2734000 2734999 39760 1000
S1 XR_group6 2735000 2735999 41215 1000
S1 XR_group6 2736000 2736999 38018 997
S1 XR_group6 2737000 2737999 41263 998
S1 XR_group6 2738000 2738999 43046 1000
S1 XR_group6 2739000 2739999 39799 1000
S1 XR_group6 2740000 2740999 41516 1000
S1 XR_group6 2741000 2741999 37665 1000
S1 XR_group6 2742000 2742999 32364 999
S1 XR_group6 2743000 2743999 37362 1000
S1 XR_group6 2744000 2744999 41307 994
S1 XR_group6 2745000 2745999 40292 1000
S1 XR_group6 2746000 2746999 41795 1000
S1 XR_group6 2747000 2747999 18303 998
S1 XR_group6 2748000 2748999 18 1000
S1 XR_group6 2749000 2749999 0 1000
S1 XR_group6 2750000 2750999 0 1000
S1 XR_group6 2751000 2751999 0 1000
S1 XR_group6 2752000 2752999 0 1000
S1 XR_group6 2753000 2753999 0 1000
S1 XR_group6 2754000 2754999 0 1000
S1 XR_group6 2755000 2755999 0 1000
S1 XR_group6 2756000 2756999 0 1000
S1 XR_group6 2757000 2757999 0 1000
S1 XR_group6 2758000 2758999 0 1000
S1 XR_group6 2759000 2759999 0 1000
S1 XR_group6 2760000 2760999 0 1000
S1 XR_group6 2761000 2761999 19411 1000
S1 XR_group6 2762000 2762999 42019 1000
S1 XR_group6 2763000 2763999 41864 1000
S1 XR_group6 2764000 2764999 43831 1000
S1 XR_group6 2765000 2765999 42235 1000
S1 XR_group6 2766000 2766999 41566 1000
S1 XR_group6 2767000 2767999 43607 1000
S1 XR_group6 2768000 2768999 46551 996
S1 XR_group6 2769000 2769999 41766 999
S1 XR_group6 2770000 2770999 66566 999
S1 XR_group6 2771000 2771999 23804 994
S1 XR_group6 2772000 2772999 41484 999
S1 XR_group6 2773000 2773999 35587 1000
S1 XR_group6 2774000 2774999 36742 1000
S1 XR_group6 2775000 2775999 39170 1000
S1 XR_group6 2776000 2776999 44157 998
S1 XR_group6 2777000 2777999 31224 997
S1 XR_group6 2778000 2778999 41946 1000
S1 XR_group6 2779000 2779999 39951 999
S1 XR_group6 2780000 2780999 40164 1000
S1 XR_group6 2781000 2781999 41168 998
S1 XR_group6 2782000 2782999 34230 997
S1 XR_group6 2783000 2783999 37810 1000
S1 XR_group6 2784000 2784999 45576 1000
S1 XR_group6 2785000 2785999 43717 1000
S1 XR_group6 2786000 2786999 41471 1000
S1 XR_group6 2787000 2787999 39871 1000
S1 XR_group6 2788000 2788999 38266 993
S1 XR_group6 2789000 2789999 40328 1000
S1 XR_group6 2790000 2790999 35953 1000
S1 XR_group6 2791000 2791999 42093 1000
S1 XR_group6 2792000 2792999 40815 999
S1 XR_group6 2793000 2793999 39678 999
S1 XR_group6 2794000 2794999 40502 1000
S1 XR_group6 2795000 2795999 41686 1000
S1 XR_group6 2796000 2796999 40642 999
S1 XR_group6 2797000 2797999 34998 1000
S1 XR_group6 2798000 2798999 37399 1000
S1 XR_group6 2799000 2799999 41116 1000
S1 XR_group6 2800000 2800999 45855 1000
S1 XR_group6 2801000 2801999 43481 998
S1 XR_group6 2802000 2802999 38746 1000
S1 XR_group6 2803000 2803999 36970 999
S1 XR_group6 2804000 2804999 42520 996
S1 XR_group6 2805000 2805999 43209 1000
S1 XR_group6 2806000 2806999 38225 999
S1 XR_group6 2807000 2807999 42565 1000
S1 XR_group6 2808000 2808999 40514 1000
S1 XR_group6 2809000 2809999 37305 1000
S1 XR_group6 2810000 2810999 35542 999
S1 XR_group6 2811000 2811999 42104 1000
S1 XR_group6 2812000 2812999 29846 1000
S1 XR_group6 2813000 2813999 40043 1000
S1 XR_group6 2814000 2814999 39661 1000
S1 XR_group6 2815000 2815999 38926 1000
S1 XR_group6 2816000 2816999 33744 1000
S1 XR_group6 2817000 2817999 42384 1000
S1 XR_group6 2818000 2818999 45309 1000
S1 XR_group6 2819000 2819999 35696 989
S1 XR_group6 2820000 2820999 42934 1000
S1 XR_group6 2821000 2821999 41789 1000
S1 XR_group6 2822000 2822999 35072 997
S1 XR_group6 2823000 2823999 39646 980
S1 XR_group6 2824000 2824999 42214 998
